tract_geoid,tract_name,county_geoid,county_name,county_full_name,school_total,school_age,acs_pov_score
37119003013,"Census Tract 30.13, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,931,0.18,0.017816680290411512
37123960100,"Census Tract 9601, Montgomery County, North Carolina",37123,Montgomery,Montgomery County,1323,0.21,0.5511023153466037
37037020702,"Census Tract 207.02, Chatham County, North Carolina",37037,Chatham,Chatham County,640,0.17,-0.1599451980616522
37051001901,"Census Tract 19.01, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,300,0.16,-0.3377070764137164
37099940200,"Census Tract 9402, Jackson County, North Carolina",37099,Jackson,Jackson County,1113,0.19,0.19557855864247572
37063002100,"Census Tract 21, Durham County, North Carolina",37063,Durham,Durham County,949,0.1,-1.4042783465261006
37065020900,"Census Tract 209, Edgecombe County, North Carolina",37065,Edgecombe,Edgecombe County,609,0.22,0.7288641936986678
37065021100,"Census Tract 211, Edgecombe County, North Carolina",37065,Edgecombe,Edgecombe County,867,0.22,0.7288641936986678
37051002700,"Census Tract 27, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,1742,0.22,0.7288641936986678
37093970401,"Census Tract 9704.01, Hoke County, North Carolina",37093,Hoke,Hoke County,739,0.2,0.37334043699453995
37097060603,"Census Tract 606.03, Iredell County, North Carolina",37097,Iredell,Iredell County,298,0.16,-0.3377070764137164
37097060703,"Census Tract 607.03, Iredell County, North Carolina",37097,Iredell,Iredell County,551,0.17,-0.1599451980616522
37097061001,"Census Tract 610.01, Iredell County, North Carolina",37097,Iredell,Iredell County,719,0.19,0.19557855864247572
37119005616,"Census Tract 56.16, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,497,0.3,2.15095922051518
37119005617,"Census Tract 56.17, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,435,0.23,0.9066260720507321
37125950200,"Census Tract 9502, Moore County, North Carolina",37125,Moore,Moore County,1431,0.19,0.19557855864247572
37125950401,"Census Tract 9504.01, Moore County, North Carolina",37125,Moore,Moore County,437,0.13,-0.8709927114699085
37125950602,"Census Tract 9506.02, Moore County, North Carolina",37125,Moore,Moore County,1198,0.18,0.017816680290411512
37059080700,"Census Tract 807, Davie County, North Carolina",37059,Davie,Davie County,892,0.16,-0.3377070764137164
37093970201,"Census Tract 9702.01, Hoke County, North Carolina",37093,Hoke,Hoke County,797,0.16,-0.3377070764137164
37025041303,"Census Tract 413.03, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,2975,0.31,2.3287210988672444
37051002001,"Census Tract 20.01, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,392,0.15,-0.5154689547657806
37051002401,"Census Tract 24.01, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,284,0.19,0.19557855864247572
37065021600,"Census Tract 216, Edgecombe County, North Carolina",37065,Edgecombe,Edgecombe County,703,0.23,0.9066260720507321
37079950200,"Census Tract 9502, Greene County, North Carolina",37079,Greene,Greene County,1058,0.22,0.7288641936986678
37081010702,"Census Tract 107.02, Guilford County, North Carolina",37081,Guilford,Guilford County,46,0.01,-3.004135251694677
37025041602,"Census Tract 416.02, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,542,0.15,-0.5154689547657806
37025042504,"Census Tract 425.04, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,296,0.2,0.37334043699453995
37025042603,"Census Tract 426.03, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,1299,0.18,0.017816680290411512
37101041400,"Census Tract 414, Johnston County, North Carolina",37101,Johnston,Johnston County,1225,0.16,-0.3377070764137164
37101041503,"Census Tract 415.03, Johnston County, North Carolina",37101,Johnston,Johnston County,1854,0.23,0.9066260720507321
37119006302,"Census Tract 63.02, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1750,0.22,0.7288641936986678
37119006407,"Census Tract 64.07, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1142,0.3,2.15095922051518
37093970102,"Census Tract 9701.02, Hoke County, North Carolina",37093,Hoke,Hoke County,2725,0.22,0.7288641936986678
37027030600,"Census Tract 306, Caldwell County, North Carolina",37027,Caldwell,Caldwell County,693,0.16,-0.3377070764137164
37081014406,"Census Tract 144.06, Guilford County, North Carolina",37081,Guilford,Guilford County,388,0.16,-0.3377070764137164
37103920200,"Census Tract 9202, Jones County, North Carolina",37103,Jones,Jones County,435,0.16,-0.3377070764137164
37143920100,"Census Tract 9201, Perquimans County, North Carolina",37143,Perquimans,Perquimans County,997,0.16,-0.3377070764137164
37097061301,"Census Tract 613.01, Iredell County, North Carolina",37097,Iredell,Iredell County,473,0.17,-0.1599451980616522
37097061304,"Census Tract 613.04, Iredell County, North Carolina",37097,Iredell,Iredell County,1020,0.2,0.37334043699453995
37097061402,"Census Tract 614.02, Iredell County, North Carolina",37097,Iredell,Iredell County,1400,0.25,1.26214982875486
37097061501,"Census Tract 615.01, Iredell County, North Carolina",37097,Iredell,Iredell County,679,0.2,0.37334043699453995
37097061601,"Census Tract 616.01, Iredell County, North Carolina",37097,Iredell,Iredell County,766,0.22,0.7288641936986678
37081016600,"Census Tract 166, Guilford County, North Carolina",37081,Guilford,Guilford County,440,0.19,0.19557855864247572
37129011705,"Census Tract 117.05, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,1644,0.19,0.19557855864247572
37129012004,"Census Tract 120.04, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,738,0.2,0.37334043699453995
37129012006,"Census Tract 120.06, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,776,0.18,0.017816680290411512
37081014501,"Census Tract 145.01, Guilford County, North Carolina",37081,Guilford,Guilford County,252,0.21,0.5511023153466037
37151030801,"Census Tract 308.01, Randolph County, North Carolina",37151,Randolph,Randolph County,1107,0.16,-0.3377070764137164
37191001000,"Census Tract 10, Wayne County, North Carolina",37191,Wayne,Wayne County,754,0.17,-0.1599451980616522
37191001200,"Census Tract 12, Wayne County, North Carolina",37191,Wayne,Wayne County,624,0.17,-0.1599451980616522
37085070300,"Census Tract 703, Harnett County, North Carolina",37085,Harnett,Harnett County,807,0.16,-0.3377070764137164
37119005516,"Census Tract 55.16, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,646,0.33,2.6842448555713725
37119005518,"Census Tract 55.18, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1377,0.25,1.26214982875486
37119005519,"Census Tract 55.19, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1099,0.23,0.9066260720507321
37119005520,"Census Tract 55.20, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1139,0.25,1.26214982875486
37081011000,"Census Tract 110, Guilford County, North Carolina",37081,Guilford,Guilford County,259,0.05,-2.293087738286421
37081011102,"Census Tract 111.02, Guilford County, North Carolina",37081,Guilford,Guilford County,511,0.2,0.37334043699453995
37047931200,"Census Tract 9312, Columbus County, North Carolina",37047,Columbus,Columbus County,1013,0.14,-0.6932308331178443
37119005612,"Census Tract 56.12, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,673,0.15,-0.5154689547657806
37119005615,"Census Tract 56.15, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,430,0.22,0.7288641936986678
37127010502,"Census Tract 105.02, Nash County, North Carolina",37127,Nash,Nash County,1032,0.16,-0.3377070764137164
37063002026,"Census Tract 20.26, Durham County, North Carolina",37063,Durham,Durham County,1470,0.22,0.7288641936986678
37129012007,"Census Tract 120.07, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,337,0.08,-1.759802103230229
37129012008,"Census Tract 120.08, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,1039,0.18,0.017816680290411512
37151031000,"Census Tract 310, Randolph County, North Carolina",37151,Randolph,Randolph County,1231,0.18,0.017816680290411512
37025042000,"Census Tract 420, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,970,0.2,0.37334043699453995
37025042200,"Census Tract 422, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,1356,0.19,0.19557855864247572
37119005524,"Census Tract 55.24, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1478,0.16,-0.3377070764137164
37119005604,"Census Tract 56.04, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,80,0.01,-3.004135251694677
37119005610,"Census Tract 56.10, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,399,0.14,-0.6932308331178443
37155960501,"Census Tract 9605.01, Robeson County, North Carolina",37155,Robeson,Robeson County,797,0.22,0.7288641936986678
37077970702,"Census Tract 9707.02, Granville County, North Carolina",37077,Granville,Granville County,465,0.17,-0.1599451980616522
37089930703,"Census Tract 9307.03, Henderson County, North Carolina",37089,Henderson,Henderson County,828,0.15,-0.5154689547657806
37089931000,"Census Tract 9310, Henderson County, North Carolina",37089,Henderson,Henderson County,1142,0.21,0.5511023153466037
37091950200,"Census Tract 9502, Hertford County, North Carolina",37091,Hertford,Hertford County,895,0.15,-0.5154689547657806
37081013800,"Census Tract 138, Guilford County, North Carolina",37081,Guilford,Guilford County,1066,0.23,0.9066260720507321
37137950202,"Census Tract 9502.02, Pamlico County, North Carolina",37137,Pamlico,Pamlico County,194,0.08,-1.759802103230229
37071032302,"Census Tract 323.02, Gaston County, North Carolina",37071,Gaston,Gaston County,548,0.19,0.19557855864247572
37127011400,"Census Tract 114, Nash County, North Carolina",37127,Nash,Nash County,768,0.2,0.37334043699453995
37129010400,"Census Tract 104, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,545,0.19,0.19557855864247572
37129011000,"Census Tract 110, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,399,0.18,0.017816680290411512
37129011300,"Census Tract 113, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,87,0.05,-2.293087738286421
37089931500,"Census Tract 9315, Henderson County, North Carolina",37089,Henderson,Henderson County,303,0.08,-1.759802103230229
37113970600,"Census Tract 9706, Macon County, North Carolina",37113,Macon,Macon County,734,0.14,-0.6932308331178443
37125951100,"Census Tract 9511, Moore County, North Carolina",37125,Moore,Moore County,1756,0.2,0.37334043699453995
37087921302,"Census Tract 9213.02, Haywood County, North Carolina",37087,Haywood,Haywood County,690,0.14,-0.6932308331178443
37081015300,"Census Tract 153, Guilford County, North Carolina",37081,Guilford,Guilford County,1697,0.19,0.19557855864247572
37047931000,"Census Tract 9310, Columbus County, North Carolina",37047,Columbus,Columbus County,770,0.15,-0.5154689547657806
37047931100,"Census Tract 9311, Columbus County, North Carolina",37047,Columbus,Columbus County,849,0.22,0.7288641936986678
37081015705,"Census Tract 157.05, Guilford County, North Carolina",37081,Guilford,Guilford County,349,0.11,-1.2265164681740368
37081015500,"Census Tract 155, Guilford County, North Carolina",37081,Guilford,Guilford County,1298,0.2,0.37334043699453995
37047930700,"Census Tract 9307, Columbus County, North Carolina",37047,Columbus,Columbus County,632,0.14,-0.6932308331178443
37029950102,"Census Tract 9501.02, Camden County, North Carolina",37029,Camden,Camden County,1033,0.22,0.7288641936986678
37139960501,"Census Tract 9605.01, Pasquotank County, North Carolina",37139,Pasquotank,Pasquotank County,592,0.18,0.017816680290411512
37139960702,"Census Tract 9607.02, Pasquotank County, North Carolina",37139,Pasquotank,Pasquotank County,365,0.13,-0.8709927114699085
37089932000,"Census Tract 9320, Henderson County, North Carolina",37089,Henderson,Henderson County,668,0.16,-0.3377070764137164
37023021400,"Census Tract 214, Burke County, North Carolina",37023,Burke,Burke County,991,0.2,0.37334043699453995
37025040500,"Census Tract 405, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,3060,0.24,1.0843879504027958
37071032401,"Census Tract 324.01, Gaston County, North Carolina",37071,Gaston,Gaston County,1042,0.2,0.37334043699453995
37071032502,"Census Tract 325.02, Gaston County, North Carolina",37071,Gaston,Gaston County,874,0.23,0.9066260720507321
37071032704,"Census Tract 327.04, Gaston County, North Carolina",37071,Gaston,Gaston County,590,0.16,-0.3377070764137164
37071033203,"Census Tract 332.03, Gaston County, North Carolina",37071,Gaston,Gaston County,529,0.21,0.5511023153466037
37071033400,"Census Tract 334, Gaston County, North Carolina",37071,Gaston,Gaston County,407,0.17,-0.1599451980616522
37109071201,"Census Tract 712.01, Lincoln County, North Carolina",37109,Lincoln,Lincoln County,287,0.15,-0.5154689547657806
37109071203,"Census Tract 712.03, Lincoln County, North Carolina",37109,Lincoln,Lincoln County,966,0.21,0.5511023153466037
37183054016,"Census Tract 540.16, Wake County, North Carolina",37183,Wake,Wake County,1003,0.18,0.017816680290411512
37183054017,"Census Tract 540.17, Wake County, North Carolina",37183,Wake,Wake County,465,0.16,-0.3377070764137164
37183054108,"Census Tract 541.08, Wake County, North Carolina",37183,Wake,Wake County,1524,0.22,0.7288641936986678
37183054111,"Census Tract 541.11, Wake County, North Carolina",37183,Wake,Wake County,400,0.17,-0.1599451980616522
37025040600,"Census Tract 406, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,1363,0.2,0.37334043699453995
37145920601,"Census Tract 9206.01, Person County, North Carolina",37145,Person,Person County,1232,0.23,0.9066260720507321
37147000301,"Census Tract 3.01, Pitt County, North Carolina",37147,Pitt,Pitt County,425,0.15,-0.5154689547657806
37183053009,"Census Tract 530.09, Wake County, North Carolina",37183,Wake,Wake County,1503,0.2,0.37334043699453995
37183053506,"Census Tract 535.06, Wake County, North Carolina",37183,Wake,Wake County,744,0.14,-0.6932308331178443
37183053518,"Census Tract 535.18, Wake County, North Carolina",37183,Wake,Wake County,562,0.15,-0.5154689547657806
37183054203,"Census Tract 542.03, Wake County, North Carolina",37183,Wake,Wake County,785,0.22,0.7288641936986678
37183054210,"Census Tract 542.10, Wake County, North Carolina",37183,Wake,Wake County,2816,0.27,1.6176735854589883
37141920602,"Census Tract 9206.02, Pender County, North Carolina",37141,Pender,Pender County,647,0.13,-0.8709927114699085
37111970500,"Census Tract 9705, McDowell County, North Carolina",37111,McDowell,McDowell County,646,0.16,-0.3377070764137164
37111970800,"Census Tract 9708, McDowell County, North Carolina",37111,McDowell,McDowell County,484,0.12,-1.0487545898219728
37157040502,"Census Tract 405.02, Rockingham County, North Carolina",37157,Rockingham,Rockingham County,310,0.11,-1.2265164681740368
37159051102,"Census Tract 511.02, Rowan County, North Carolina",37159,Rowan,Rowan County,750,0.21,0.5511023153466037
37183052503,"Census Tract 525.03, Wake County, North Carolina",37183,Wake,Wake County,942,0.14,-0.6932308331178443
