tract_geoid,tract_name,county_geoid,county_name,county_full_name,health_ins_total,health_ins_pct,acs_health_score
37067001602,"Census Tract 16.02, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,712,0.21,1.6195254967319217
37067002100,"Census Tract 21, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,277,0.14,0.4643326432299501
37041930101,"Census Tract 9301.01, Chowan County, North Carolina",37041,Chowan,Chowan County,437,0.09,-0.36080510927145876
37045951000,"Census Tract 9510, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,346,0.11,-0.03075000827089525
37081016101,"Census Tract 161.01, Guilford County, North Carolina",37081,Guilford,Guilford County,221,0.05,-1.0209153112725855
37081016503,"Census Tract 165.03, Guilford County, North Carolina",37081,Guilford,Guilford County,383,0.07,-0.690860210272022
37183053606,"Census Tract 536.06, Wake County, North Carolina",37183,Wake,Wake County,64,0.03,-1.350970412273149
37183051900,"Census Tract 519, Wake County, North Carolina",37183,Wake,Wake County,928,0.18,1.1244428452310766
37183052407,"Census Tract 524.07, Wake County, North Carolina",37183,Wake,Wake County,667,0.15,0.6293601937302316
37183052602,"Census Tract 526.02, Wake County, North Carolina",37183,Wake,Wake County,199,0.04,-1.1859428617728671
37183052809,"Census Tract 528.09, Wake County, North Carolina",37183,Wake,Wake County,469,0.15,0.6293601937302316
37183053005,"Census Tract 530.05, Wake County, North Carolina",37183,Wake,Wake County,142,0.03,-1.350970412273149
37183053204,"Census Tract 532.04, Wake County, North Carolina",37183,Wake,Wake County,382,0.07,-0.690860210272022
37183053408,"Census Tract 534.08, Wake County, North Carolina",37183,Wake,Wake County,216,0.05,-1.0209153112725855
37183053425,"Census Tract 534.25, Wake County, North Carolina",37183,Wake,Wake County,124,0.04,-1.1859428617728671
37183053507,"Census Tract 535.07, Wake County, North Carolina",37183,Wake,Wake County,421,0.11,-0.03075000827089525
37183053519,"Census Tract 535.19, Wake County, North Carolina",37183,Wake,Wake County,1180,0.23,1.9495805977324856
37119003018,"Census Tract 30.18, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,27,0.01,-1.6810255132737124
37119003300,"Census Tract 33, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,189,0.06,-0.8558877607723039
37119003807,"Census Tract 38.07, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1324,0.27,2.6096907997336123
37119004500,"Census Tract 45, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,460,0.16,0.7943877442305134
37183052506,"Census Tract 525.06, Wake County, North Carolina",37183,Wake,Wake County,167,0.06,-0.8558877607723039
37183053422,"Census Tract 534.22, Wake County, North Carolina",37183,Wake,Wake County,67,0.03,-1.350970412273149
37183053713,"Census Tract 537.13, Wake County, North Carolina",37183,Wake,Wake County,307,0.08,-0.5258326597717404
37183054008,"Census Tract 540.08, Wake County, North Carolina",37183,Wake,Wake County,2183,0.3,3.104773451234457
37191001800,"Census Tract 18, Wayne County, North Carolina",37191,Wayne,Wayne County,294,0.13,0.29930509272966827
37193960900,"Census Tract 9609, Wilkes County, North Carolina",37193,Wilkes,Wilkes County,544,0.12,0.1342775422293864
37195000801,"Census Tract 8.01, Wilson County, North Carolina",37195,Wilson,Wilson County,283,0.19,1.2894703957313585
37047931300,"Census Tract 9313, Columbus County, North Carolina",37047,Columbus,Columbus County,679,0.12,0.1342775422293864
37049960700,"Census Tract 9607, Craven County, North Carolina",37049,Craven,Craven County,88,0.05,-1.0209153112725855
37025040701,"Census Tract 407.01, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,228,0.14,0.4643326432299501
37051003311,"Census Tract 33.11, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,502,0.2,1.4544979462316403
37057060700,"Census Tract 607, Davidson County, North Carolina",37057,Davidson,Davidson County,1162,0.22,1.7845530472322035
37063001400,"Census Tract 14, Durham County, North Carolina",37063,Durham,Durham County,378,0.15,0.6293601937302316
37067000301,"Census Tract 3.01, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,287,0.15,0.6293601937302316
37067002601,"Census Tract 26.01, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,40,0.01,-1.6810255132737124
37071031003,"Census Tract 310.03, Gaston County, North Carolina",37071,Gaston,Gaston County,525,0.13,0.29930509272966827
37031970401,"Census Tract 9704.01, Carteret County, North Carolina",37031,Carteret,Carteret County,302,0.19,1.2894703957313585
37035010402,"Census Tract 104.02, Catawba County, North Carolina",37035,Catawba,Catawba County,863,0.18,1.1244428452310766
37045951100,"Census Tract 9511, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,670,0.22,1.7845530472322035
37001020200,"Census Tract 202, Alamance County, North Carolina",37001,Alamance,Alamance County,659,0.17,0.9594152947307952
37021001200,"Census Tract 12, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,585,0.11,-0.03075000827089525
37051003302,"Census Tract 33.02, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,574,0.1,-0.1957775587711769
37051003312,"Census Tract 33.12, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,434,0.07,-0.690860210272022
37051003403,"Census Tract 34.03, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,21,0.01,-1.6810255132737124
37081013900,"Census Tract 139, Guilford County, North Carolina",37081,Guilford,Guilford County,602,0.14,0.4643326432299501
37141920201,"Census Tract 9202.01, Pender County, North Carolina",37141,Pender,Pender County,381,0.06,-0.8558877607723039
37049960900,"Census Tract 9609, Craven County, North Carolina",37049,Craven,Craven County,342,0.16,0.7943877442305134
37051000200,"Census Tract 2, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,336,0.15,0.6293601937302316
37051001604,"Census Tract 16.04, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,442,0.06,-0.8558877607723039
37129011100,"Census Tract 111, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,353,0.13,0.29930509272966827
37145920400,"Census Tract 9204, Person County, North Carolina",37145,Person,Person County,306,0.11,-0.03075000827089525
37147000202,"Census Tract 2.02, Pitt County, North Carolina",37147,Pitt,Pitt County,658,0.21,1.6195254967319217
37147000602,"Census Tract 6.02, Pitt County, North Carolina",37147,Pitt,Pitt County,1093,0.18,1.1244428452310766
37147001302,"Census Tract 13.02, Pitt County, North Carolina",37147,Pitt,Pitt County,376,0.07,-0.690860210272022
37151030302,"Census Tract 303.02, Randolph County, North Carolina",37151,Randolph,Randolph County,655,0.27,2.6096907997336123
37129010501,"Census Tract 105.01, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,1125,0.26,2.4446632492333307
37129010600,"Census Tract 106, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,310,0.08,-0.5258326597717404
37179021006,"Census Tract 210.06, Union County, North Carolina",37179,Union,Union County,213,0.04,-1.1859428617728671
37181960600,"Census Tract 9606, Vance County, North Carolina",37181,Vance,Vance County,179,0.13,0.29930509272966827
37183050100,"Census Tract 501, Wake County, North Carolina",37183,Wake,Wake County,269,0.09,-0.36080510927145876
37125950701,"Census Tract 9507.01, Moore County, North Carolina",37125,Moore,Moore County,252,0.05,-1.0209153112725855
37127010400,"Census Tract 104, Nash County, North Carolina",37127,Nash,Nash County,376,0.13,0.29930509272966827
37129010200,"Census Tract 102, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,675,0.19,1.2894703957313585
37119005825,"Census Tract 58.25, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,468,0.09,-0.36080510927145876
37119005832,"Census Tract 58.32, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,209,0.07,-0.690860210272022
37119005840,"Census Tract 58.40, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,77,0.03,-1.350970412273149
37119005909,"Census Tract 59.09, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1409,0.14,0.4643326432299501
37183054204,"Census Tract 542.04, Wake County, North Carolina",37183,Wake,Wake County,255,0.05,-1.0209153112725855
37119005918,"Census Tract 59.18, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,360,0.1,-0.1957775587711769
37119006107,"Census Tract 61.07, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,655,0.11,-0.03075000827089525
37119006212,"Census Tract 62.12, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,251,0.07,-0.690860210272022
37121950100,"Census Tract 9501, Mitchell County, North Carolina",37121,Mitchell,Mitchell County,368,0.14,0.4643326432299501
37067003311,"Census Tract 33.11, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,69,0.04,-1.1859428617728671
37071033100,"Census Tract 331, Gaston County, North Carolina",37071,Gaston,Gaston County,621,0.21,1.6195254967319217
37133000900,"Census Tract 9, Onslow County, North Carolina",37133,Onslow,Onslow County,143,0.04,-1.1859428617728671
37135011300,"Census Tract 113, Orange County, North Carolina",37135,Orange,Orange County,260,0.09,-0.36080510927145876
37151031602,"Census Tract 316.02, Randolph County, North Carolina",37151,Randolph,Randolph County,222,0.16,0.7943877442305134
37153970500,"Census Tract 9705, Richmond County, North Carolina",37153,Richmond,Richmond County,172,0.08,-0.5258326597717404
37159050700,"Census Tract 507, Rowan County, North Carolina",37159,Rowan,Rowan County,356,0.12,0.1342775422293864
37163971000,"Census Tract 9710, Sampson County, North Carolina",37163,Sampson,Sampson County,784,0.16,0.7943877442305134
37179020311,"Census Tract 203.11, Union County, North Carolina",37179,Union,Union County,620,0.08,-0.5258326597717404
37105030102,"Census Tract 301.02, Lee County, North Carolina",37105,Lee,Lee County,265,0.05,-1.0209153112725855
37119001606,"Census Tract 16.06, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1680,0.37,4.259966304736429
37119001915,"Census Tract 19.15, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1515,0.22,1.7845530472322035
37119003006,"Census Tract 30.06, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,403,0.08,-0.5258326597717404
37119005517,"Census Tract 55.17, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,176,0.04,-1.1859428617728671
37119005841,"Census Tract 58.41, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,488,0.07,-0.690860210272022
37129010800,"Census Tract 108, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,790,0.27,2.6096907997336123
37077970704,"Census Tract 9707.04, Granville County, North Carolina",37077,Granville,Granville County,0,0,-1.846053063773994
37081011400,"Census Tract 114, Guilford County, North Carolina",37081,Guilford,Guilford County,837,0.15,0.6293601937302316
37081014000,"Census Tract 140, Guilford County, North Carolina",37081,Guilford,Guilford County,651,0.2,1.4544979462316403
37085071402,"Census Tract 714.02, Harnett County, North Carolina",37085,Harnett,Harnett County,535,0.05,-1.0209153112725855
37097060100,"Census Tract 601, Iredell County, North Carolina",37097,Iredell,Iredell County,556,0.1,-0.1957775587711769
37009970800,"Census Tract 9708, Ashe County, North Carolina",37009,Ashe,Ashe County,439,0.09,-0.36080510927145876
37119980200,"Census Tract 9802, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,0,0,-1.846053063773994
37183050700,"Census Tract 507, Wake County, North Carolina",37183,Wake,Wake County,480,0.14,0.4643326432299501
37119004000,"Census Tract 40, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,845,0.17,0.9594152947307952
37147001003,"Census Tract 10.03, Pitt County, North Carolina",37147,Pitt,Pitt County,388,0.07,-0.690860210272022
37021000100,"Census Tract 1, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,96,0.09,-0.36080510927145876
37133001400,"Census Tract 14, Onslow County, North Carolina",37133,Onslow,Onslow County,285,0.06,-0.8558877607723039
37183050900,"Census Tract 509, Wake County, North Carolina",37183,Wake,Wake County,604,0.19,1.2894703957313585
37183053423,"Census Tract 534.23, Wake County, North Carolina",37183,Wake,Wake County,138,0.07,-0.690860210272022
37063000302,"Census Tract 3.02, Durham County, North Carolina",37063,Durham,Durham County,402,0.11,-0.03075000827089525
37067003904,"Census Tract 39.04, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,378,0.06,-0.8558877607723039
37079950102,"Census Tract 9501.02, Greene County, North Carolina",37079,Greene,Greene County,496,0.15,0.6293601937302316
37081012504,"Census Tract 125.04, Guilford County, North Carolina",37081,Guilford,Guilford County,674,0.19,1.2894703957313585
37105030501,"Census Tract 305.01, Lee County, North Carolina",37105,Lee,Lee County,337,0.08,-0.5258326597717404
37119001603,"Census Tract 16.03, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1047,0.25,2.2796356987330486
37119001918,"Census Tract 19.18, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,894,0.22,1.7845530472322035
37119005305,"Census Tract 53.05, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,882,0.18,1.1244428452310766
37119005826,"Census Tract 58.26, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,281,0.09,-0.36080510927145876
37129010502,"Census Tract 105.02, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,950,0.11,-0.03075000827089525
37129011904,"Census Tract 119.04, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,206,0.07,-0.690860210272022
37021001500,"Census Tract 15, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,486,0.19,1.2894703957313585
37025040703,"Census Tract 407.03, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,509,0.2,1.4544979462316403
37025042502,"Census Tract 425.02, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,373,0.15,0.6293601937302316
37043950100,"Census Tract 9501, Clay County, North Carolina",37043,Clay,Clay County,644,0.13,0.29930509272966827
37045951502,"Census Tract 9515.02, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,149,0.12,0.1342775422293864
37051003304,"Census Tract 33.04, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,639,0.1,-0.1957775587711769
37063001100,"Census Tract 11, Durham County, North Carolina",37063,Durham,Durham County,781,0.25,2.2796356987330486
37195000502,"Census Tract 5.02, Wilson County, North Carolina",37195,Wilson,Wilson County,479,0.1,-0.1957775587711769
37019020305,"Census Tract 203.05, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,199,0.07,-0.690860210272022
37063001304,"Census Tract 13.04, Durham County, North Carolina",37063,Durham,Durham County,754,0.23,1.9495805977324856
37067000400,"Census Tract 4, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,881,0.26,2.4446632492333307
37067003806,"Census Tract 38.06, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,208,0.07,-0.690860210272022
