tract_geoid,tract_name,county_geoid,county_name,county_full_name,white_alone_total,white_alone_pct,white_alone_score
37139960702,"Census Tract 9607.02, Pasquotank County, North Carolina",37139,Pasquotank,Pasquotank County,2499,0.83,-0.6028972668657548
37089932000,"Census Tract 9320, Henderson County, North Carolina",37089,Henderson,Henderson County,4188,0.97,-1.1758687532051597
37023021400,"Census Tract 214, Burke County, North Carolina",37023,Burke,Burke County,3441,0.66,0.09285382368923628
37025040500,"Census Tract 405, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,8916,0.67,0.05192728895070734
37071032401,"Census Tract 324.01, Gaston County, North Carolina",37071,Gaston,Gaston County,4236,0.79,-0.43919112791163956
37071032502,"Census Tract 325.02, Gaston County, North Carolina",37071,Gaston,Gaston County,3626,0.94,-1.0530891489895728
37071032704,"Census Tract 327.04, Gaston County, North Carolina",37071,Gaston,Gaston County,2438,0.63,0.21563342790482312
37071033203,"Census Tract 332.03, Gaston County, North Carolina",37071,Gaston,Gaston County,1214,0.47,0.8704579837212858
37071033400,"Census Tract 334, Gaston County, North Carolina",37071,Gaston,Gaston County,1728,0.71,-0.111778850003408
37109071201,"Census Tract 712.01, Lincoln County, North Carolina",37109,Lincoln,Lincoln County,1837,0.95,-1.0940156837281019
37109071203,"Census Tract 712.03, Lincoln County, North Carolina",37109,Lincoln,Lincoln County,4528,0.95,-1.0940156837281019
37183054016,"Census Tract 540.16, Wake County, North Carolina",37183,Wake,Wake County,4844,0.82,-0.5619707321272259
37183054017,"Census Tract 540.17, Wake County, North Carolina",37183,Wake,Wake County,2096,0.69,-0.029925780526350098
37183054108,"Census Tract 541.08, Wake County, North Carolina",37183,Wake,Wake County,2651,0.37,1.2797233311065748
37183054111,"Census Tract 541.11, Wake County, North Carolina",37183,Wake,Wake County,1463,0.56,0.5021191710745253
37025040600,"Census Tract 406, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,6233,0.88,-0.8075299405583997
37145920601,"Census Tract 9206.01, Person County, North Carolina",37145,Person,Person County,3845,0.68,0.011000754212178393
37147000301,"Census Tract 3.01, Pitt County, North Carolina",37147,Pitt,Pitt County,2426,0.86,-0.7256768710813417
37183053009,"Census Tract 530.09, Wake County, North Carolina",37183,Wake,Wake County,5592,0.71,-0.111778850003408
37183053506,"Census Tract 535.06, Wake County, North Carolina",37183,Wake,Wake County,5021,0.9,-0.8893830100354575
37183053518,"Census Tract 535.18, Wake County, North Carolina",37183,Wake,Wake County,3389,0.91,-0.9303095447739864
37183054203,"Census Tract 542.03, Wake County, North Carolina",37183,Wake,Wake County,3255,0.9,-0.8893830100354575
37183054210,"Census Tract 542.10, Wake County, North Carolina",37183,Wake,Wake County,7389,0.68,0.011000754212178393
37141920602,"Census Tract 9206.02, Pender County, North Carolina",37141,Pender,Pender County,4241,0.81,-0.5210441973886974
37111970500,"Census Tract 9705, McDowell County, North Carolina",37111,McDowell,McDowell County,3339,0.82,-0.5619707321272259
37111970800,"Census Tract 9708, McDowell County, North Carolina",37111,McDowell,McDowell County,4207,0.98,-1.2167952879436885
37157040502,"Census Tract 405.02, Rockingham County, North Carolina",37157,Rockingham,Rockingham County,2258,0.78,-0.39826459317311064
37159051102,"Census Tract 511.02, Rowan County, North Carolina",37159,Rowan,Rowan County,3324,0.86,-0.7256768710813417
37183052503,"Census Tract 525.03, Wake County, North Carolina",37183,Wake,Wake County,5399,0.8,-0.4801176626501685
37183052601,"Census Tract 526.01, Wake County, North Carolina",37183,Wake,Wake County,2998,0.92,-0.9712360795125154
37083930501,"Census Tract 9305.01, Halifax County, North Carolina",37083,Halifax,Halifax County,1852,0.52,0.6658253100286411
37083930600,"Census Tract 9306, Halifax County, North Carolina",37083,Halifax,Halifax County,1466,0.34,1.4025029353221614
37083930700,"Census Tract 9307, Halifax County, North Carolina",37083,Halifax,Halifax County,2128,0.53,0.6248987752901122
37159051600,"Census Tract 516, Rowan County, North Carolina",37159,Rowan,Rowan County,5452,0.81,-0.5210441973886974
37183053107,"Census Tract 531.07, Wake County, North Carolina",37183,Wake,Wake County,7955,0.75,-0.27548498895752377
37183053111,"Census Tract 531.11, Wake County, North Carolina",37183,Wake,Wake County,4464,0.74,-0.23455845421899482
37169070504,"Census Tract 705.04, Stokes County, North Carolina",37169,Stokes,Stokes County,3424,0.99,-1.2577218226822175
37183054302,"Census Tract 543.02, Wake County, North Carolina",37183,Wake,Wake County,4379,0.57,0.4611926363359968
37183052803,"Census Tract 528.03, Wake County, North Carolina",37183,Wake,Wake County,2990,0.26,1.7299152132303928
37025040900,"Census Tract 409, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,1328,0.65,0.13378035842776523
37025041100,"Census Tract 411, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,5490,0.83,-0.6028972668657548
37025041200,"Census Tract 412, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,5815,0.7,-0.07085231526487905
37133000600,"Census Tract 6, Onslow County, North Carolina",37133,Onslow,Onslow County,8364,0.77,-0.35733805843458166
37133001101,"Census Tract 11.01, Onslow County, North Carolina",37133,Onslow,Onslow County,3690,0.75,-0.27548498895752377
37147000400,"Census Tract 4, Pitt County, North Carolina",37147,Pitt,Pitt County,5181,0.74,-0.23455845421899482
37147000603,"Census Tract 6.03, Pitt County, North Carolina",37147,Pitt,Pitt County,5335,0.51,0.70675184476717
37147001001,"Census Tract 10.01, Pitt County, North Carolina",37147,Pitt,Pitt County,1434,0.65,0.13378035842776523
37045951400,"Census Tract 9514, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,5366,0.82,-0.5619707321272259
37045951602,"Census Tract 9516.02, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,3450,0.71,-0.111778850003408
37189920200,"Census Tract 9202, Watauga County, North Carolina",37189,Watauga,Watauga County,3955,0.98,-1.2167952879436885
37133001300,"Census Tract 13, Onslow County, North Carolina",37133,Onslow,Onslow County,10440,0.59,0.3793395668589389
37051003102,"Census Tract 31.02, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,3289,0.64,0.17470689316629417
37147001100,"Census Tract 11, Pitt County, North Carolina",37147,Pitt,Pitt County,4187,0.79,-0.43919112791163956
37193960300,"Census Tract 9603, Wilkes County, North Carolina",37193,Wilkes,Wilkes County,6197,0.97,-1.1758687532051597
37193960801,"Census Tract 9608.01, Wilkes County, North Carolina",37193,Wilkes,Wilkes County,4053,0.98,-1.2167952879436885
37111970902,"Census Tract 9709.02, McDowell County, North Carolina",37111,McDowell,McDowell County,4577,0.95,-1.0940156837281019
37097061103,"Census Tract 611.03, Iredell County, North Carolina",37097,Iredell,Iredell County,2615,0.84,-0.6438238016042839
37115010700,"Census Tract 107, Madison County, North Carolina",37115,Madison,Madison County,3152,0.96,-1.1349422184666307
37157040900,"Census Tract 409, Rockingham County, North Carolina",37157,Rockingham,Rockingham County,2174,0.76,-0.31641152369605274
37157041300,"Census Tract 413, Rockingham County, North Carolina",37157,Rockingham,Rockingham County,4048,0.67,0.05192728895070734
37173960302,"Census Tract 9603.02, Swain County, North Carolina",37173,Swain,Swain County,2431,0.81,-0.5210441973886974
37119001300,"Census Tract 13, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1919,0.49,0.788604914244228
37119001508,"Census Tract 15.08, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,2361,0.35,1.3615764005836326
37119001609,"Census Tract 16.09, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1254,0.37,1.2797233311065748
37157041601,"Census Tract 416.01, Rockingham County, North Carolina",37157,Rockingham,Rockingham County,2654,0.82,-0.5619707321272259
37183052408,"Census Tract 524.08, Wake County, North Carolina",37183,Wake,Wake County,1764,0.51,0.70675184476717
37167930802,"Census Tract 9308.02, Stanly County, North Carolina",37167,Stanly,Stanly County,4560,0.96,-1.1349422184666307
37183052808,"Census Tract 528.08, Wake County, North Carolina",37183,Wake,Wake County,7472,0.7,-0.07085231526487905
37183052901,"Census Tract 529.01, Wake County, North Carolina",37183,Wake,Wake County,2732,0.94,-1.0530891489895728
37183053007,"Census Tract 530.07, Wake County, North Carolina",37183,Wake,Wake County,2382,0.81,-0.5210441973886974
37045950500,"Census Tract 9505, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,2317,0.76,-0.31641152369605274
37045950602,"Census Tract 9506.02, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,3963,0.76,-0.31641152369605274
37109070500,"Census Tract 705, Lincoln County, North Carolina",37109,Lincoln,Lincoln County,4734,0.99,-1.2577218226822175
37051003204,"Census Tract 32.04, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,3599,0.44,0.9932375879368724
37051003314,"Census Tract 33.14, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,2498,0.33,1.4434294700606904
37051003402,"Census Tract 34.02, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,2390,0.64,0.17470689316629417
37051003404,"Census Tract 34.04, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,1628,0.67,0.05192728895070734
37119003011,"Census Tract 30.11, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,6196,0.93,-1.0121626142510443
37053110302,"Census Tract 1103.02, Currituck County, North Carolina",37053,Currituck,Currituck County,3093,0.9,-0.8893830100354575
37047930100,"Census Tract 9301, Columbus County, North Carolina",37047,Columbus,Columbus County,2530,0.59,0.3793395668589389
37119001802,"Census Tract 18.02, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1914,0.64,0.17470689316629417
37119001912,"Census Tract 19.12, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1605,0.2,1.9754744216615663
37179020309,"Census Tract 203.09, Union County, North Carolina",37179,Union,Union County,2139,0.95,-1.0940156837281019
37179020901,"Census Tract 209.01, Union County, North Carolina",37179,Union,Union County,4654,0.85,-0.6847503363428128
37179021005,"Census Tract 210.05, Union County, North Carolina",37179,Union,Union County,4034,0.87,-0.7666034058198706
37057060301,"Census Tract 603.01, Davidson County, North Carolina",37057,Davidson,Davidson County,4585,0.93,-1.0121626142510443
37051980200,"Census Tract 9802, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,305,0.67,0.05192728895070734
37053110200,"Census Tract 1102, Currituck County, North Carolina",37053,Currituck,Currituck County,6793,0.88,-0.8075299405583997
37055970102,"Census Tract 9701.02, Dare County, North Carolina",37055,Dare,Dare County,3380,0.98,-1.2167952879436885
37061090801,"Census Tract 908.01, Duplin County, North Carolina",37061,Duplin,Duplin County,1923,0.63,0.21563342790482312
37063000402,"Census Tract 4.02, Durham County, North Carolina",37063,Durham,Durham County,1918,0.86,-0.7256768710813417
37063000600,"Census Tract 6, Durham County, North Carolina",37063,Durham,Durham County,3688,0.66,0.09285382368923628
37183054011,"Census Tract 540.11, Wake County, North Carolina",37183,Wake,Wake County,2604,0.9,-0.8893830100354575
37183054012,"Census Tract 540.12, Wake County, North Carolina",37183,Wake,Wake County,3303,0.84,-0.6438238016042839
37065021400,"Census Tract 214, Edgecombe County, North Carolina",37065,Edgecombe,Edgecombe County,2781,0.8,-0.4801176626501685
37085070600,"Census Tract 706, Harnett County, North Carolina",37085,Harnett,Harnett County,2364,0.51,0.70675184476717
37179021012,"Census Tract 210.12, Union County, North Carolina",37179,Union,Union County,5057,0.94,-1.0530891489895728
37063001303,"Census Tract 13.03, Durham County, North Carolina",37063,Durham,Durham County,408,0.1,2.3847397690468553
37063001501,"Census Tract 15.01, Durham County, North Carolina",37063,Durham,Durham County,1529,0.48,0.8295314489827569
37179020100,"Census Tract 201, Union County, North Carolina",37179,Union,Union County,6347,0.94,-1.0530891489895728
37179020305,"Census Tract 203.05, Union County, North Carolina",37179,Union,Union County,5623,0.88,-0.8075299405583997
37179020316,"Census Tract 203.16, Union County, North Carolina",37179,Union,Union County,3587,0.8,-0.4801176626501685
37179020317,"Census Tract 203.17, Union County, North Carolina",37179,Union,Union County,5046,0.76,-0.31641152369605274
37101040201,"Census Tract 402.01, Johnston County, North Carolina",37101,Johnston,Johnston County,4572,0.72,-0.15270538474193693
37101040901,"Census Tract 409.01, Johnston County, North Carolina",37101,Johnston,Johnston County,9126,0.8,-0.4801176626501685
37101041002,"Census Tract 410.02, Johnston County, North Carolina",37101,Johnston,Johnston County,5811,0.66,0.09285382368923628
37179020401,"Census Tract 204.01, Union County, North Carolina",37179,Union,Union County,4785,0.84,-0.6438238016042839
37183053711,"Census Tract 537.11, Wake County, North Carolina",37183,Wake,Wake County,4129,0.78,-0.39826459317311064
37183053721,"Census Tract 537.21, Wake County, North Carolina",37183,Wake,Wake County,3422,0.89,-0.8484564752969286
37183053726,"Census Tract 537.26, Wake County, North Carolina",37183,Wake,Wake County,1794,0.61,0.297486497381881
37183054013,"Census Tract 540.13, Wake County, North Carolina",37183,Wake,Wake County,10641,0.78,-0.39826459317311064
37141920501,"Census Tract 9205.01, Pender County, North Carolina",37141,Pender,Pender County,2400,0.5,0.7476783795056989
37179020310,"Census Tract 203.10, Union County, North Carolina",37179,Union,Union County,4826,0.8,-0.4801176626501685
37179020312,"Census Tract 203.12, Union County, North Carolina",37179,Union,Union County,3408,0.76,-0.31641152369605274
37063001708,"Census Tract 17.08, Durham County, North Carolina",37063,Durham,Durham County,1587,0.3,1.566209074276277
37123960500,"Census Tract 9605, Montgomery County, North Carolina",37123,Montgomery,Montgomery County,3349,0.69,-0.029925780526350098
37063001710,"Census Tract 17.10, Durham County, North Carolina",37063,Durham,Durham County,1912,0.42,1.0750906574139303
37063001802,"Census Tract 18.02, Durham County, North Carolina",37063,Durham,Durham County,2498,0.31,1.5252825395377483
37181960200,"Census Tract 9602, Vance County, North Carolina",37181,Vance,Vance County,1667,0.39,1.197870261629517
37179020403,"Census Tract 204.03, Union County, North Carolina",37179,Union,Union County,3856,0.83,-0.6028972668657548
37183053405,"Census Tract 534.05, Wake County, North Carolina",37183,Wake,Wake County,4043,0.82,-0.5619707321272259
37183053412,"Census Tract 534.12, Wake County, North Carolina",37183,Wake,Wake County,5565,0.79,-0.43919112791163956
37183053414,"Census Tract 534.14, Wake County, North Carolina",37183,Wake,Wake County,8151,0.82,-0.5619707321272259
37183053419,"Census Tract 534.19, Wake County, North Carolina",37183,Wake,Wake County,2872,0.91,-0.9303095447739864
37063001806,"Census Tract 18.06, Durham County, North Carolina",37063,Durham,Durham County,3265,0.43,1.0341641226754013
37181961000,"Census Tract 9610, Vance County, North Carolina",37181,Vance,Vance County,3158,0.56,0.5021191710745253
37183050800,"Census Tract 508, Wake County, North Carolina",37183,Wake,Wake County,1260,0.31,1.5252825395377483
