Month Year,Area Type (table sort),Area,Claim Type,Attribute Category,Attribute,Value
Apr-20,County,Lincoln,Initial Claims,Age,Less than 25,536
Apr-20,County,Lincoln,Initial Claims,Industry,Unclassified / Unknown,924
Apr-20,County,Lincoln,Initial Claims,Industry,"Trade, Transportation, & Utilities",565
Apr-20,County,Lincoln,Initial Claims,Industry,Public Administration,
Apr-20,County,Lincoln,Initial Claims,Industry,Professional & Business Services,331
Apr-20,County,Lincoln,Initial Claims,Industry,Other Services,113
Apr-20,County,Lincoln,Initial Claims,Industry,Natural Resources & Mining,
Apr-20,County,Lincoln,Initial Claims,Industry,Manufacturing,1285
Apr-20,County,Lincoln,Initial Claims,Industry,Leisure & Hospitality,350
Apr-20,County,Lincoln,Initial Claims,Industry,Information,12
Apr-20,County,Lincoln,Initial Claims,Industry,Financial Activities,52
Apr-20,County,Lincoln,Initial Claims,Industry,Educational  & Health Services,486
Apr-20,County,Lincoln,Initial Claims,Industry,Construction,109
Apr-20,County,Macon,Initial Claims,Claimants,Total Claimants,1447
Apr-20,County,Macon,Initial Claims,COVID,COVID-19 Claimants,1184
Apr-20,County,Macon,Initial Claims,Gender,Other,0
Apr-20,County,Macon,Initial Claims,Gender,Male,587
Apr-20,County,Macon,Initial Claims,Gender,Female,860
Apr-20,County,Macon,Initial Claims,Race,Race Unknown,56
Apr-20,County,Macon,Initial Claims,Race,Other Race,64
Apr-20,County,Macon,Initial Claims,Race,White,1313
Apr-20,County,Macon,Initial Claims,Race,Black,14
Apr-20,County,Macon,Initial Claims,Hispanic Origin,Hispanic Origin Unknown,77
Apr-20,County,Macon,Initial Claims,Hispanic Origin,Not Hispanic,1310
Apr-20,County,Macon,Initial Claims,Hispanic Origin,Hispanic,60
Apr-20,County,Macon,Initial Claims,Age,65+,144
Apr-20,County,Macon,Initial Claims,Age,60 to 64,105
Apr-20,County,Macon,Initial Claims,Age,55 to 59,155
Apr-20,County,Macon,Initial Claims,Age,45 to 54,268
Apr-20,County,Macon,Initial Claims,Age,35 to 44,274
Apr-20,County,Macon,Initial Claims,Age,25 to 34,303
Apr-20,County,Macon,Initial Claims,Age,Less than 25,198
Apr-20,County,Macon,Initial Claims,Industry,Unclassified / Unknown,400
Apr-20,County,Macon,Initial Claims,Industry,"Trade, Transportation, & Utilities",183
Apr-20,County,Macon,Initial Claims,Industry,Public Administration,23
Apr-20,County,Macon,Initial Claims,Industry,Professional & Business Services,121
Apr-20,County,Macon,Initial Claims,Industry,Other Services,46
Apr-20,County,Macon,Initial Claims,Industry,Natural Resources & Mining,5
Apr-20,County,Macon,Initial Claims,Industry,Manufacturing,59
Apr-20,County,Macon,Initial Claims,Industry,Leisure & Hospitality,363
Apr-20,County,Macon,Initial Claims,Industry,Information,14
Apr-20,County,Macon,Initial Claims,Industry,Financial Activities,21
Apr-20,County,Macon,Initial Claims,Industry,Educational  & Health Services,162
Apr-20,County,Macon,Initial Claims,Industry,Construction,50
Apr-20,County,Madison,Initial Claims,Claimants,Total Claimants,923
Apr-20,County,Madison,Initial Claims,COVID,COVID-19 Claimants,739
Apr-20,County,Madison,Initial Claims,Gender,Other,
Apr-20,County,Madison,Initial Claims,Gender,Male,
Apr-20,County,Madison,Initial Claims,Gender,Female,518
Apr-20,County,Madison,Initial Claims,Race,Race Unknown,39
Apr-20,County,Madison,Initial Claims,Race,Other Race,27
Apr-20,County,Madison,Initial Claims,Race,White,849
Apr-20,County,Madison,Initial Claims,Race,Black,8
Apr-20,County,Madison,Initial Claims,Hispanic Origin,Hispanic Origin Unknown,76
Apr-20,County,Madison,Initial Claims,Hispanic Origin,Not Hispanic,827
Apr-20,County,Madison,Initial Claims,Hispanic Origin,Hispanic,20
Apr-20,County,Madison,Initial Claims,Age,65+,87
Apr-20,County,Madison,Initial Claims,Age,60 to 64,74
Apr-20,County,Madison,Initial Claims,Age,55 to 59,74
Apr-20,County,Madison,Initial Claims,Age,45 to 54,183
Apr-20,County,Madison,Initial Claims,Age,35 to 44,183
Apr-20,County,Madison,Initial Claims,Age,25 to 34,210
Apr-20,County,Madison,Initial Claims,Age,Less than 25,112
Apr-20,County,Madison,Initial Claims,Industry,Unclassified / Unknown,310
Apr-20,County,Madison,Initial Claims,Industry,"Trade, Transportation, & Utilities",109
Apr-20,County,Madison,Initial Claims,Industry,Public Administration,
Apr-20,County,Madison,Initial Claims,Industry,Professional & Business Services,56
Apr-20,County,Madison,Initial Claims,Industry,Other Services,31
Apr-20,County,Madison,Initial Claims,Industry,Natural Resources & Mining,
Apr-20,County,Madison,Initial Claims,Industry,Manufacturing,68
Apr-20,County,Madison,Initial Claims,Industry,Leisure & Hospitality,188
Apr-20,County,Madison,Initial Claims,Industry,Information,
Apr-20,County,Madison,Initial Claims,Industry,Financial Activities,14
Apr-20,County,Madison,Initial Claims,Industry,Educational  & Health Services,95
Apr-20,County,Madison,Initial Claims,Industry,Construction,35
Apr-20,County,Martin,Initial Claims,Claimants,Total Claimants,662
Apr-20,County,Martin,Initial Claims,COVID,COVID-19 Claimants,468
Apr-20,County,Martin,Initial Claims,Gender,Other,0
Apr-20,County,Martin,Initial Claims,Gender,Male,276
Apr-20,County,Martin,Initial Claims,Gender,Female,386
Apr-20,County,Martin,Initial Claims,Race,Race Unknown,23
Apr-20,County,Martin,Initial Claims,Race,Other Race,22
Apr-20,County,Martin,Initial Claims,Race,White,330
Apr-20,County,Martin,Initial Claims,Race,Black,287
Apr-20,County,Martin,Initial Claims,Hispanic Origin,Hispanic Origin Unknown,44
Apr-20,County,Martin,Initial Claims,Hispanic Origin,Not Hispanic,603
Apr-20,County,Martin,Initial Claims,Hispanic Origin,Hispanic,15
Apr-20,County,Martin,Initial Claims,Age,65+,55
Apr-20,County,Martin,Initial Claims,Age,60 to 64,43
Apr-20,County,Martin,Initial Claims,Age,55 to 59,69
Apr-20,County,Martin,Initial Claims,Age,45 to 54,136
Apr-20,County,Martin,Initial Claims,Age,35 to 44,134
Apr-20,County,Martin,Initial Claims,Age,25 to 34,141
Apr-20,County,Martin,Initial Claims,Age,Less than 25,84
Apr-20,County,Martin,Initial Claims,Industry,Unclassified / Unknown,167
Apr-20,County,Martin,Initial Claims,Industry,"Trade, Transportation, & Utilities",99
Apr-20,County,Martin,Initial Claims,Industry,Public Administration,
Apr-20,County,Martin,Initial Claims,Industry,Professional & Business Services,54
Apr-20,County,Martin,Initial Claims,Industry,Other Services,13
Apr-20,County,Martin,Initial Claims,Industry,Natural Resources & Mining,
Apr-20,County,Martin,Initial Claims,Industry,Manufacturing,88
Apr-20,County,Martin,Initial Claims,Industry,Leisure & Hospitality,79
Apr-20,County,Martin,Initial Claims,Industry,Information,5
Apr-20,County,Martin,Initial Claims,Industry,Financial Activities,13
Apr-20,County,Martin,Initial Claims,Industry,Educational  & Health Services,113
Apr-20,County,Martin,Initial Claims,Industry,Construction,24
Apr-20,County,McDowell,Initial Claims,Claimants,Total Claimants,2060
Apr-20,County,McDowell,Initial Claims,COVID,COVID-19 Claimants,1737
Apr-20,County,McDowell,Initial Claims,Gender,Other,
Apr-20,County,McDowell,Initial Claims,Gender,Male,1043
Apr-20,County,McDowell,Initial Claims,Gender,Female,
Apr-20,County,McDowell,Initial Claims,Race,Race Unknown,86
Apr-20,County,McDowell,Initial Claims,Race,Other Race,65
Apr-20,County,McDowell,Initial Claims,Race,White,1828
Apr-20,County,McDowell,Initial Claims,Race,Black,81
Apr-20,County,McDowell,Initial Claims,Hispanic Origin,Hispanic Origin Unknown,125
Apr-20,County,McDowell,Initial Claims,Hispanic Origin,Not Hispanic,1869
Apr-20,County,McDowell,Initial Claims,Hispanic Origin,Hispanic,66
Apr-20,County,McDowell,Initial Claims,Age,65+,147
Apr-20,County,McDowell,Initial Claims,Age,60 to 64,175
Apr-20,County,McDowell,Initial Claims,Age,55 to 59,201
Apr-20,County,McDowell,Initial Claims,Age,45 to 54,437
Apr-20,County,McDowell,Initial Claims,Age,35 to 44,406
Apr-20,County,McDowell,Initial Claims,Age,25 to 34,448
Apr-20,County,McDowell,Initial Claims,Age,Less than 25,246
Apr-20,County,McDowell,Initial Claims,Industry,Unclassified / Unknown,455
Apr-20,County,McDowell,Initial Claims,Industry,"Trade, Transportation, & Utilities",225
Apr-20,County,McDowell,Initial Claims,Industry,Public Administration,
Apr-20,County,McDowell,Initial Claims,Industry,Professional & Business Services,96
Apr-20,County,McDowell,Initial Claims,Industry,Other Services,69
Apr-20,County,McDowell,Initial Claims,Industry,Natural Resources & Mining,
Apr-20,County,McDowell,Initial Claims,Industry,Manufacturing,648
Apr-20,County,McDowell,Initial Claims,Industry,Leisure & Hospitality,213
Apr-20,County,McDowell,Initial Claims,Industry,Information,16
Apr-20,County,McDowell,Initial Claims,Industry,Financial Activities,19
Apr-20,County,McDowell,Initial Claims,Industry,Educational  & Health Services,232
Apr-20,County,McDowell,Initial Claims,Industry,Construction,73
Apr-20,County,Mecklenburg,Initial Claims,Claimants,Total Claimants,60262
Apr-20,County,Mecklenburg,Initial Claims,COVID,COVID-19 Claimants,47496
Apr-20,County,Mecklenburg,Initial Claims,Gender,Other,97
Apr-20,County,Mecklenburg,Initial Claims,Gender,Male,26110
Apr-20,County,Mecklenburg,Initial Claims,Gender,Female,34055
Apr-20,County,Mecklenburg,Initial Claims,Race,Race Unknown,5840
Apr-20,County,Mecklenburg,Initial Claims,Race,Other Race,7285
Apr-20,County,Mecklenburg,Initial Claims,Race,White,23277
Apr-20,County,Mecklenburg,Initial Claims,Race,Black,23860
Apr-20,County,Mecklenburg,Initial Claims,Hispanic Origin,Hispanic Origin Unknown,4606
Apr-20,County,Mecklenburg,Initial Claims,Hispanic Origin,Not Hispanic,49870
Apr-20,County,Mecklenburg,Initial Claims,Hispanic Origin,Hispanic,5786
Apr-20,County,Mecklenburg,Initial Claims,Age,65+,2956
Apr-20,County,Mecklenburg,Initial Claims,Age,60 to 64,3397
Apr-20,County,Mecklenburg,Initial Claims,Age,55 to 59,4701
Apr-20,County,Mecklenburg,Initial Claims,Age,45 to 54,10853
Apr-20,County,Mecklenburg,Initial Claims,Age,35 to 44,12085
Apr-20,County,Mecklenburg,Initial Claims,Age,25 to 34,16741
Apr-20,County,Mecklenburg,Initial Claims,Age,Less than 25,9529
Apr-20,County,Mecklenburg,Initial Claims,Industry,Unclassified / Unknown,16706
Apr-20,County,Mecklenburg,Initial Claims,Industry,"Trade, Transportation, & Utilities",12097
Apr-20,County,Mecklenburg,Initial Claims,Industry,Public Administration,153
Apr-20,County,Mecklenburg,Initial Claims,Industry,Professional & Business Services,6651
Apr-20,County,Mecklenburg,Initial Claims,Industry,Other Services,2350
Apr-20,County,Mecklenburg,Initial Claims,Industry,Natural Resources & Mining,20
Apr-20,County,Mecklenburg,Initial Claims,Industry,Manufacturing,2289
Apr-20,County,Mecklenburg,Initial Claims,Industry,Leisure & Hospitality,10290
Apr-20,County,Mecklenburg,Initial Claims,Industry,Information,757
Apr-20,County,Mecklenburg,Initial Claims,Industry,Financial Activities,1503
Apr-20,County,Mecklenburg,Initial Claims,Industry,Educational  & Health Services,6359
Apr-20,County,Mecklenburg,Initial Claims,Industry,Construction,1107
Apr-20,County,Mitchell,Initial Claims,Claimants,Total Claimants,599
Apr-20,County,Mitchell,Initial Claims,COVID,COVID-19 Claimants,474
Apr-20,County,Mitchell,Initial Claims,Gender,Other,0
Apr-20,County,Mitchell,Initial Claims,Gender,Male,334
Apr-20,County,Mitchell,Initial Claims,Gender,Female,265
Apr-20,County,Mitchell,Initial Claims,Race,Race Unknown,24
Apr-20,County,Mitchell,Initial Claims,Race,Other Race,
Apr-20,County,Mitchell,Initial Claims,Race,White,551
Apr-20,County,Mitchell,Initial Claims,Race,Black,
Apr-20,County,Mitchell,Initial Claims,Hispanic Origin,Hispanic Origin Unknown,46
Apr-20,County,Mitchell,Initial Claims,Hispanic Origin,Not Hispanic,538
Apr-20,County,Mitchell,Initial Claims,Hispanic Origin,Hispanic,15
Apr-20,County,Mitchell,Initial Claims,Age,65+,50
Apr-20,County,Mitchell,Initial Claims,Age,60 to 64,49
Apr-20,County,Mitchell,Initial Claims,Age,55 to 59,74
Apr-20,County,Mitchell,Initial Claims,Age,45 to 54,142
Apr-20,County,Mitchell,Initial Claims,Age,35 to 44,100
Apr-20,County,Mitchell,Initial Claims,Age,25 to 34,119
Apr-20,County,Mitchell,Initial Claims,Age,Less than 25,65
Apr-20,County,Mitchell,Initial Claims,Industry,Unclassified / Unknown,172
Apr-20,County,Mitchell,Initial Claims,Industry,"Trade, Transportation, & Utilities",77
Apr-20,County,Mitchell,Initial Claims,Industry,Public Administration,5
Apr-20,County,Mitchell,Initial Claims,Industry,Professional & Business Services,39
Apr-20,County,Mitchell,Initial Claims,Industry,Other Services,35
Apr-20,County,Mitchell,Initial Claims,Industry,Natural Resources & Mining,67
Apr-20,County,Mitchell,Initial Claims,Industry,Manufacturing,59
Apr-20,County,Mitchell,Initial Claims,Industry,Leisure & Hospitality,73
Apr-20,County,Mitchell,Initial Claims,Industry,Information,
Apr-20,County,Mitchell,Initial Claims,Industry,Financial Activities,
Apr-20,County,Mitchell,Initial Claims,Industry,Educational  & Health Services,44
Apr-20,County,Mitchell,Initial Claims,Industry,Construction,23
Apr-20,County,Montgomery,Initial Claims,Claimants,Total Claimants,977
Apr-20,County,Montgomery,Initial Claims,COVID,COVID-19 Claimants,761
Apr-20,County,Montgomery,Initial Claims,Gender,Other,
Apr-20,County,Montgomery,Initial Claims,Gender,Male,
Apr-20,County,Montgomery,Initial Claims,Gender,Female,526
Apr-20,County,Montgomery,Initial Claims,Race,Race Unknown,148
Apr-20,County,Montgomery,Initial Claims,Race,Other Race,57
Apr-20,County,Montgomery,Initial Claims,Race,White,562
Apr-20,County,Montgomery,Initial Claims,Race,Black,210
Apr-20,County,Montgomery,Initial Claims,Hispanic Origin,Hispanic Origin Unknown,69
Apr-20,County,Montgomery,Initial Claims,Hispanic Origin,Not Hispanic,739
Apr-20,County,Montgomery,Initial Claims,Hispanic Origin,Hispanic,169
Apr-20,County,Montgomery,Initial Claims,Age,65+,67
Apr-20,County,Montgomery,Initial Claims,Age,60 to 64,76
Apr-20,County,Montgomery,Initial Claims,Age,55 to 59,123
Apr-20,County,Montgomery,Initial Claims,Age,45 to 54,186
Apr-20,County,Montgomery,Initial Claims,Age,35 to 44,184
Apr-20,County,Montgomery,Initial Claims,Age,25 to 34,190
Apr-20,County,Montgomery,Initial Claims,Age,Less than 25,151
Apr-20,County,Montgomery,Initial Claims,Industry,Unclassified / Unknown,197
Apr-20,County,Montgomery,Initial Claims,Industry,"Trade, Transportation, & Utilities",95
Apr-20,County,Montgomery,Initial Claims,Industry,Public Administration,7
Apr-20,County,Montgomery,Initial Claims,Industry,Professional & Business Services,31
Apr-20,County,Montgomery,Initial Claims,Industry,Other Services,19
Apr-20,County,Montgomery,Initial Claims,Industry,Natural Resources & Mining,
Apr-20,County,Montgomery,Initial Claims,Industry,Manufacturing,376
Apr-20,County,Montgomery,Initial Claims,Industry,Leisure & Hospitality,75
Apr-20,County,Montgomery,Initial Claims,Industry,Information,0
Apr-20,County,Montgomery,Initial Claims,Industry,Financial Activities,
Apr-20,County,Montgomery,Initial Claims,Industry,Educational  & Health Services,147
Apr-20,County,Montgomery,Initial Claims,Industry,Construction,20
Apr-20,County,Moore,Initial Claims,Claimants,Total Claimants,4069
Apr-20,County,Moore,Initial Claims,COVID,COVID-19 Claimants,3448
Apr-20,County,Moore,Initial Claims,Gender,Other,
Apr-20,County,Moore,Initial Claims,Gender,Male,
Apr-20,County,Moore,Initial Claims,Gender,Female,2420
Apr-20,County,Moore,Initial Claims,Race,Race Unknown,219
Apr-20,County,Moore,Initial Claims,Race,Other Race,247
Apr-20,County,Moore,Initial Claims,Race,White,2803
Apr-20,County,Moore,Initial Claims,Race,Black,800
Apr-20,County,Moore,Initial Claims,Hispanic Origin,Hispanic Origin Unknown,304
Apr-20,County,Moore,Initial Claims,Hispanic Origin,Not Hispanic,3577
Apr-20,County,Moore,Initial Claims,Hispanic Origin,Hispanic,188
Apr-20,County,Moore,Initial Claims,Age,65+,411
Apr-20,County,Moore,Initial Claims,Age,60 to 64,333
Apr-20,County,Moore,Initial Claims,Age,55 to 59,395
Apr-20,County,Moore,Initial Claims,Age,45 to 54,773
Apr-20,County,Moore,Initial Claims,Age,35 to 44,776
Apr-20,County,Moore,Initial Claims,Age,25 to 34,849
Apr-20,County,Moore,Initial Claims,Age,Less than 25,532
Apr-20,County,Moore,Initial Claims,Industry,Unclassified / Unknown,911
Apr-20,County,Moore,Initial Claims,Industry,"Trade, Transportation, & Utilities",454
Apr-20,County,Moore,Initial Claims,Industry,Public Administration,22
Apr-20,County,Moore,Initial Claims,Industry,Professional & Business Services,183
Apr-20,County,Moore,Initial Claims,Industry,Other Services,139
Apr-20,County,Moore,Initial Claims,Industry,Natural Resources & Mining,
Apr-20,County,Moore,Initial Claims,Industry,Manufacturing,392
Apr-20,County,Moore,Initial Claims,Industry,Leisure & Hospitality,924
Apr-20,County,Moore,Initial Claims,Industry,Information,
Apr-20,County,Moore,Initial Claims,Industry,Financial Activities,
Apr-20,County,Moore,Initial Claims,Industry,Educational  & Health Services,935
Apr-20,County,Moore,Initial Claims,Industry,Construction,65
Apr-20,County,Nash,Initial Claims,Claimants,Total Claimants,4526
Apr-20,County,Nash,Initial Claims,COVID,COVID-19 Claimants,3523
Apr-20,County,Nash,Initial Claims,Gender,Other,5
Apr-20,County,Nash,Initial Claims,Gender,Male,1881
Apr-20,County,Nash,Initial Claims,Gender,Female,2640
Apr-20,County,Nash,Initial Claims,Race,Race Unknown,236
Apr-20,County,Nash,Initial Claims,Race,Other Race,220
Apr-20,County,Nash,Initial Claims,Race,White,1600
Apr-20,County,Nash,Initial Claims,Race,Black,2470
Apr-20,County,Nash,Initial Claims,Hispanic Origin,Hispanic Origin Unknown,285
Apr-20,County,Nash,Initial Claims,Hispanic Origin,Not Hispanic,4071
Apr-20,County,Nash,Initial Claims,Hispanic Origin,Hispanic,170
Apr-20,County,Nash,Initial Claims,Age,65+,283
Apr-20,County,Nash,Initial Claims,Age,60 to 64,313
Apr-20,County,Nash,Initial Claims,Age,55 to 59,401
Apr-20,County,Nash,Initial Claims,Age,45 to 54,866
Apr-20,County,Nash,Initial Claims,Age,35 to 44,918
Apr-20,County,Nash,Initial Claims,Age,25 to 34,1098
Apr-20,County,Nash,Initial Claims,Age,Less than 25,647
Apr-20,County,Nash,Initial Claims,Industry,Unclassified / Unknown,973
Apr-20,County,Nash,Initial Claims,Industry,"Trade, Transportation, & Utilities",734
Apr-20,County,Nash,Initial Claims,Industry,Public Administration,27
Apr-20,County,Nash,Initial Claims,Industry,Professional & Business Services,491
Apr-20,County,Nash,Initial Claims,Industry,Other Services,82
Apr-20,County,Nash,Initial Claims,Industry,Natural Resources & Mining,
Apr-20,County,Nash,Initial Claims,Industry,Manufacturing,794
Apr-20,County,Nash,Initial Claims,Industry,Leisure & Hospitality,660
Apr-20,County,Nash,Initial Claims,Industry,Information,
Apr-20,County,Nash,Initial Claims,Industry,Financial Activities,65
Apr-20,County,Nash,Initial Claims,Industry,Educational  & Health Services,590
Apr-20,County,Nash,Initial Claims,Industry,Construction,84
Apr-20,County,New Hanover,Initial Claims,Claimants,Total Claimants,12884
Apr-20,County,New Hanover,Initial Claims,COVID,COVID-19 Claimants,10463
Apr-20,County,New Hanover,Initial Claims,Gender,Other,36
Apr-20,County,New Hanover,Initial Claims,Gender,Male,5748
Apr-20,County,New Hanover,Initial Claims,Gender,Female,7100
Apr-20,County,New Hanover,Initial Claims,Race,Race Unknown,669
Apr-20,County,New Hanover,Initial Claims,Race,Other Race,1002
Apr-20,County,New Hanover,Initial Claims,Race,White,9588
Apr-20,County,New Hanover,Initial Claims,Race,Black,1625
Apr-20,County,New Hanover,Initial Claims,Hispanic Origin,Hispanic Origin Unknown,921
Apr-20,County,New Hanover,Initial Claims,Hispanic Origin,Not Hispanic,11388
Apr-20,County,New Hanover,Initial Claims,Hispanic Origin,Hispanic,575
Apr-20,County,New Hanover,Initial Claims,Age,65+,918
Apr-20,County,New Hanover,Initial Claims,Age,60 to 64,860
Apr-20,County,New Hanover,Initial Claims,Age,55 to 59,988
Apr-20,County,New Hanover,Initial Claims,Age,45 to 54,2232
Apr-20,County,New Hanover,Initial Claims,Age,35 to 44,2451
Apr-20,County,New Hanover,Initial Claims,Age,25 to 34,3151
Apr-20,County,New Hanover,Initial Claims,Age,Less than 25,2284
Apr-20,County,New Hanover,Initial Claims,Industry,Unclassified / Unknown,3604
Apr-20,County,New Hanover,Initial Claims,Industry,"Trade, Transportation, & Utilities",2016
Apr-20,County,New Hanover,Initial Claims,Industry,Public Administration,
Apr-20,County,New Hanover,Initial Claims,Industry,Professional & Business Services,917
Apr-20,County,New Hanover,Initial Claims,Industry,Other Services,599
Apr-20,County,New Hanover,Initial Claims,Industry,Natural Resources & Mining,
Apr-20,County,New Hanover,Initial Claims,Industry,Manufacturing,392
Apr-20,County,New Hanover,Initial Claims,Industry,Leisure & Hospitality,2678
Apr-20,County,New Hanover,Initial Claims,Industry,Information,174
Apr-20,County,New Hanover,Initial Claims,Industry,Financial Activities,366
Apr-20,County,New Hanover,Initial Claims,Industry,Educational  & Health Services,1694
Apr-20,County,New Hanover,Initial Claims,Industry,Construction,365
Apr-20,County,Northampton,Initial Claims,Claimants,Total Claimants,362
Apr-20,County,Northampton,Initial Claims,COVID,COVID-19 Claimants,249
Apr-20,County,Northampton,Initial Claims,Gender,Other,0
Apr-20,County,Northampton,Initial Claims,Gender,Male,135
Apr-20,County,Northampton,Initial Claims,Gender,Female,227
Apr-20,County,Northampton,Initial Claims,Race,Race Unknown,
Apr-20,County,Northampton,Initial Claims,Race,Other Race,
Apr-20,County,Northampton,Initial Claims,Race,White,122
Apr-20,County,Northampton,Initial Claims,Race,Black,221
Apr-20,County,Northampton,Initial Claims,Hispanic Origin,Hispanic Origin Unknown,
Apr-20,County,Northampton,Initial Claims,Hispanic Origin,Not Hispanic,343
Apr-20,County,Northampton,Initial Claims,Hispanic Origin,Hispanic,
Apr-20,County,Northampton,Initial Claims,Age,65+,30
Apr-20,County,Northampton,Initial Claims,Age,60 to 64,29
Apr-20,County,Northampton,Initial Claims,Age,55 to 59,27
Apr-20,County,Northampton,Initial Claims,Age,45 to 54,78
Apr-20,County,Northampton,Initial Claims,Age,35 to 44,66
Apr-20,County,Northampton,Initial Claims,Age,25 to 34,80
Apr-20,County,Northampton,Initial Claims,Age,Less than 25,52
Apr-20,County,Northampton,Initial Claims,Industry,Unclassified / Unknown,114
Apr-20,County,Northampton,Initial Claims,Industry,"Trade, Transportation, & Utilities",48
Apr-20,County,Northampton,Initial Claims,Industry,Public Administration,8
Apr-20,County,Northampton,Initial Claims,Industry,Professional & Business Services,23
Apr-20,County,Northampton,Initial Claims,Industry,Other Services,13
Apr-20,County,Northampton,Initial Claims,Industry,Natural Resources & Mining,
Apr-20,County,Northampton,Initial Claims,Industry,Manufacturing,18
Apr-20,County,Northampton,Initial Claims,Industry,Leisure & Hospitality,50
Apr-20,County,Northampton,Initial Claims,Industry,Information,
Apr-20,County,Northampton,Initial Claims,Industry,Financial Activities,5
Apr-20,County,Northampton,Initial Claims,Industry,Educational  & Health Services,58
Apr-20,County,Northampton,Initial Claims,Industry,Construction,19
Apr-20,County,Onslow,Initial Claims,Claimants,Total Claimants,6335
Apr-20,County,Onslow,Initial Claims,COVID,COVID-19 Claimants,5000
Apr-20,County,Onslow,Initial Claims,Gender,Other,7
Apr-20,County,Onslow,Initial Claims,Gender,Male,2137
Apr-20,County,Onslow,Initial Claims,Gender,Female,4191
Apr-20,County,Onslow,Initial Claims,Race,Race Unknown,433
Apr-20,County,Onslow,Initial Claims,Race,Other Race,733
Apr-20,County,Onslow,Initial Claims,Race,White,4068
Apr-20,County,Onslow,Initial Claims,Race,Black,1101
Apr-20,County,Onslow,Initial Claims,Hispanic Origin,Hispanic Origin Unknown,400
Apr-20,County,Onslow,Initial Claims,Hispanic Origin,Not Hispanic,5377
Apr-20,County,Onslow,Initial Claims,Hispanic Origin,Hispanic,558
Apr-20,County,Onslow,Initial Claims,Age,65+,257
Apr-20,County,Onslow,Initial Claims,Age,60 to 64,307
Apr-20,County,Onslow,Initial Claims,Age,55 to 59,420
Apr-20,County,Onslow,Initial Claims,Age,45 to 54,955
Apr-20,County,Onslow,Initial Claims,Age,35 to 44,1340
Apr-20,County,Onslow,Initial Claims,Age,25 to 34,1803
Apr-20,County,Onslow,Initial Claims,Age,Less than 25,1253
Apr-20,County,Onslow,Initial Claims,Industry,Unclassified / Unknown,1943
Apr-20,County,Onslow,Initial Claims,Industry,"Trade, Transportation, & Utilities",1082
Apr-20,County,Onslow,Initial Claims,Industry,Public Administration,41
Apr-20,County,Onslow,Initial Claims,Industry,Professional & Business Services,491
Apr-20,County,Onslow,Initial Claims,Industry,Other Services,300
Apr-20,County,Onslow,Initial Claims,Industry,Natural Resources & Mining,5
Apr-20,County,Onslow,Initial Claims,Industry,Manufacturing,228
Apr-20,County,Onslow,Initial Claims,Industry,Leisure & Hospitality,1166
Apr-20,County,Onslow,Initial Claims,Industry,Information,40
Apr-20,County,Onslow,Initial Claims,Industry,Financial Activities,103
Apr-20,County,Onslow,Initial Claims,Industry,Educational  & Health Services,793
Apr-20,County,Onslow,Initial Claims,Industry,Construction,143
Apr-20,County,Orange,Initial Claims,Claimants,Total Claimants,4548
Apr-20,County,Orange,Initial Claims,COVID,COVID-19 Claimants,3610
Apr-20,County,Orange,Initial Claims,Gender,Other,22
Apr-20,County,Orange,Initial Claims,Gender,Male,2025
Apr-20,County,Orange,Initial Claims,Gender,Female,2501
Apr-20,County,Orange,Initial Claims,Race,Race Unknown,410
Apr-20,County,Orange,Initial Claims,Race,Other Race,527
Apr-20,County,Orange,Initial Claims,Race,White,2836
Apr-20,County,Orange,Initial Claims,Race,Black,775
Apr-20,County,Orange,Initial Claims,Hispanic Origin,Hispanic Origin Unknown,353
Apr-20,County,Orange,Initial Claims,Hispanic Origin,Not Hispanic,3857
Apr-20,County,Orange,Initial Claims,Hispanic Origin,Hispanic,338
Apr-20,County,Orange,Initial Claims,Age,65+,343
Apr-20,County,Orange,Initial Claims,Age,60 to 64,287
Apr-20,County,Orange,Initial Claims,Age,55 to 59,384
Apr-20,County,Orange,Initial Claims,Age,45 to 54,841
Apr-20,County,Orange,Initial Claims,Age,35 to 44,841
Apr-20,County,Orange,Initial Claims,Age,25 to 34,1128
Apr-20,County,Orange,Initial Claims,Age,Less than 25,724
Apr-20,County,Orange,Initial Claims,Industry,Unclassified / Unknown,1312
Apr-20,County,Orange,Initial Claims,Industry,"Trade, Transportation, & Utilities",566
Apr-20,County,Orange,Initial Claims,Industry,Public Administration,27
Apr-20,County,Orange,Initial Claims,Industry,Professional & Business Services,376
Apr-20,County,Orange,Initial Claims,Industry,Other Services,223
Apr-20,County,Orange,Initial Claims,Industry,Natural Resources & Mining,5
Apr-20,County,Orange,Initial Claims,Industry,Manufacturing,159
Apr-20,County,Orange,Initial Claims,Industry,Leisure & Hospitality,941
Apr-20,County,Orange,Initial Claims,Industry,Information,51
Apr-20,County,Orange,Initial Claims,Industry,Financial Activities,80
Apr-20,County,Orange,Initial Claims,Industry,Educational  & Health Services,708
Apr-20,County,Orange,Initial Claims,Industry,Construction,103
Apr-20,County,Pamlico,Initial Claims,Claimants,Total Claimants,259
Apr-20,County,Pamlico,Initial Claims,COVID,COVID-19 Claimants,207
Apr-20,County,Pamlico,Initial Claims,Gender,Other,0
Apr-20,County,Pamlico,Initial Claims,Gender,Male,97
Apr-20,County,Pamlico,Initial Claims,Gender,Female,162
