Month Year,Area Type (table sort),Area,Claim Type,Attribute Category,Attribute,Value
Apr-20,County,Cleveland,Continued Claims,Industry,Leisure & Hospitality,672
Apr-20,County,Cleveland,Continued Claims,Industry,Information,31
Apr-20,County,Cleveland,Continued Claims,Industry,Financial Activities,52
Apr-20,County,Cleveland,Continued Claims,Industry,Educational  & Health Services,683
Apr-20,County,Cleveland,Continued Claims,Industry,Construction,160
Apr-20,County,Columbus,Continued Claims,Claims,Total Cont. Weeks Claimed,4796
Apr-20,County,Columbus,Continued Claims,Claimants,Total Claimants,1610
Apr-20,County,Columbus,Continued Claims,COVID,COVID-19 Claimants,1205
Apr-20,County,Columbus,Continued Claims,Gender,Other,0
Apr-20,County,Columbus,Continued Claims,Gender,Male,
Apr-20,County,Columbus,Continued Claims,Gender,Female,
Apr-20,County,Columbus,Continued Claims,Race,Race Unknown,43
Apr-20,County,Columbus,Continued Claims,Race,Other Race,121
Apr-20,County,Columbus,Continued Claims,Race,White,986
Apr-20,County,Columbus,Continued Claims,Race,Black,460
Apr-20,County,Columbus,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,77
Apr-20,County,Columbus,Continued Claims,Hispanic Origin,Not Hispanic,1480
Apr-20,County,Columbus,Continued Claims,Hispanic Origin,Hispanic,53
Apr-20,County,Columbus,Continued Claims,Age,65+,104
Apr-20,County,Columbus,Continued Claims,Age,60 to 64,107
Apr-20,County,Columbus,Continued Claims,Age,55 to 59,150
Apr-20,County,Columbus,Continued Claims,Age,45 to 54,326
Apr-20,County,Columbus,Continued Claims,Age,35 to 44,387
Apr-20,County,Columbus,Continued Claims,Age,25 to 34,357
Apr-20,County,Columbus,Continued Claims,Age,Less than 25,179
Apr-20,County,Columbus,Continued Claims,Industry,Unclassified / Unknown,254
Apr-20,County,Columbus,Continued Claims,Industry,"Trade, Transportation, & Utilities",257
Apr-20,County,Columbus,Continued Claims,Industry,Public Administration,19
Apr-20,County,Columbus,Continued Claims,Industry,Professional & Business Services,186
Apr-20,County,Columbus,Continued Claims,Industry,Other Services,51
Apr-20,County,Columbus,Continued Claims,Industry,Natural Resources & Mining,
Apr-20,County,Columbus,Continued Claims,Industry,Manufacturing,187
Apr-20,County,Columbus,Continued Claims,Industry,Leisure & Hospitality,195
Apr-20,County,Columbus,Continued Claims,Industry,Information,
Apr-20,County,Columbus,Continued Claims,Industry,Financial Activities,26
Apr-20,County,Columbus,Continued Claims,Industry,Educational  & Health Services,329
Apr-20,County,Columbus,Continued Claims,Industry,Construction,99
Apr-20,County,Craven,Continued Claims,Claims,Total Cont. Weeks Claimed,12158
Apr-20,County,Craven,Continued Claims,Claimants,Total Claimants,3805
Apr-20,County,Craven,Continued Claims,COVID,COVID-19 Claimants,3186
Apr-20,County,Craven,Continued Claims,Gender,Other,
Apr-20,County,Craven,Continued Claims,Gender,Male,
Apr-20,County,Craven,Continued Claims,Gender,Female,2330
Apr-20,County,Craven,Continued Claims,Race,Race Unknown,184
Apr-20,County,Craven,Continued Claims,Race,Other Race,288
Apr-20,County,Craven,Continued Claims,Race,White,2448
Apr-20,County,Craven,Continued Claims,Race,Black,885
Apr-20,County,Craven,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,243
Apr-20,County,Craven,Continued Claims,Hispanic Origin,Not Hispanic,3366
Apr-20,County,Craven,Continued Claims,Hispanic Origin,Hispanic,196
Apr-20,County,Craven,Continued Claims,Age,65+,265
Apr-20,County,Craven,Continued Claims,Age,60 to 64,266
Apr-20,County,Craven,Continued Claims,Age,55 to 59,303
Apr-20,County,Craven,Continued Claims,Age,45 to 54,631
Apr-20,County,Craven,Continued Claims,Age,35 to 44,738
Apr-20,County,Craven,Continued Claims,Age,25 to 34,1030
Apr-20,County,Craven,Continued Claims,Age,Less than 25,572
Apr-20,County,Craven,Continued Claims,Industry,Unclassified / Unknown,446
Apr-20,County,Craven,Continued Claims,Industry,"Trade, Transportation, & Utilities",591
Apr-20,County,Craven,Continued Claims,Industry,Public Administration,35
Apr-20,County,Craven,Continued Claims,Industry,Professional & Business Services,322
Apr-20,County,Craven,Continued Claims,Industry,Other Services,180
Apr-20,County,Craven,Continued Claims,Industry,Natural Resources & Mining,5
Apr-20,County,Craven,Continued Claims,Industry,Manufacturing,502
Apr-20,County,Craven,Continued Claims,Industry,Leisure & Hospitality,986
Apr-20,County,Craven,Continued Claims,Industry,Information,32
Apr-20,County,Craven,Continued Claims,Industry,Financial Activities,54
Apr-20,County,Craven,Continued Claims,Industry,Educational  & Health Services,575
Apr-20,County,Craven,Continued Claims,Industry,Construction,84
Apr-20,County,Cumberland,Continued Claims,Claims,Total Cont. Weeks Claimed,52054
Apr-20,County,Cumberland,Continued Claims,Claimants,Total Claimants,16663
Apr-20,County,Cumberland,Continued Claims,COVID,COVID-19 Claimants,13272
Apr-20,County,Cumberland,Continued Claims,Gender,Other,21
Apr-20,County,Cumberland,Continued Claims,Gender,Male,6293
Apr-20,County,Cumberland,Continued Claims,Gender,Female,10349
Apr-20,County,Cumberland,Continued Claims,Race,Race Unknown,1445
Apr-20,County,Cumberland,Continued Claims,Race,Other Race,1592
Apr-20,County,Cumberland,Continued Claims,Race,White,6064
Apr-20,County,Cumberland,Continued Claims,Race,Black,7562
Apr-20,County,Cumberland,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,1188
Apr-20,County,Cumberland,Continued Claims,Hispanic Origin,Not Hispanic,13940
Apr-20,County,Cumberland,Continued Claims,Hispanic Origin,Hispanic,1535
Apr-20,County,Cumberland,Continued Claims,Age,65+,600
Apr-20,County,Cumberland,Continued Claims,Age,60 to 64,879
Apr-20,County,Cumberland,Continued Claims,Age,55 to 59,1261
Apr-20,County,Cumberland,Continued Claims,Age,45 to 54,2742
Apr-20,County,Cumberland,Continued Claims,Age,35 to 44,3902
Apr-20,County,Cumberland,Continued Claims,Age,25 to 34,4804
Apr-20,County,Cumberland,Continued Claims,Age,Less than 25,2475
Apr-20,County,Cumberland,Continued Claims,Industry,Unclassified / Unknown,2468
Apr-20,County,Cumberland,Continued Claims,Industry,"Trade, Transportation, & Utilities",2566
Apr-20,County,Cumberland,Continued Claims,Industry,Public Administration,174
Apr-20,County,Cumberland,Continued Claims,Industry,Professional & Business Services,1890
Apr-20,County,Cumberland,Continued Claims,Industry,Other Services,704
Apr-20,County,Cumberland,Continued Claims,Industry,Natural Resources & Mining,9
Apr-20,County,Cumberland,Continued Claims,Industry,Manufacturing,1912
Apr-20,County,Cumberland,Continued Claims,Industry,Leisure & Hospitality,3530
Apr-20,County,Cumberland,Continued Claims,Industry,Information,137
Apr-20,County,Cumberland,Continued Claims,Industry,Financial Activities,242
Apr-20,County,Cumberland,Continued Claims,Industry,Educational  & Health Services,2764
Apr-20,County,Cumberland,Continued Claims,Industry,Construction,301
Apr-20,County,Currituck,Continued Claims,Claims,Total Cont. Weeks Claimed,4048
Apr-20,County,Currituck,Continued Claims,Claimants,Total Claimants,1213
Apr-20,County,Currituck,Continued Claims,COVID,COVID-19 Claimants,1009
Apr-20,County,Currituck,Continued Claims,Gender,Other,0
Apr-20,County,Currituck,Continued Claims,Gender,Male,442
Apr-20,County,Currituck,Continued Claims,Gender,Female,771
Apr-20,County,Currituck,Continued Claims,Race,Race Unknown,51
Apr-20,County,Currituck,Continued Claims,Race,Other Race,59
Apr-20,County,Currituck,Continued Claims,Race,White,1018
Apr-20,County,Currituck,Continued Claims,Race,Black,85
Apr-20,County,Currituck,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,90
Apr-20,County,Currituck,Continued Claims,Hispanic Origin,Not Hispanic,1083
Apr-20,County,Currituck,Continued Claims,Hispanic Origin,Hispanic,40
Apr-20,County,Currituck,Continued Claims,Age,65+,92
Apr-20,County,Currituck,Continued Claims,Age,60 to 64,91
Apr-20,County,Currituck,Continued Claims,Age,55 to 59,108
Apr-20,County,Currituck,Continued Claims,Age,45 to 54,234
Apr-20,County,Currituck,Continued Claims,Age,35 to 44,276
Apr-20,County,Currituck,Continued Claims,Age,25 to 34,276
Apr-20,County,Currituck,Continued Claims,Age,Less than 25,136
Apr-20,County,Currituck,Continued Claims,Industry,Unclassified / Unknown,166
Apr-20,County,Currituck,Continued Claims,Industry,"Trade, Transportation, & Utilities",187
Apr-20,County,Currituck,Continued Claims,Industry,Public Administration,
Apr-20,County,Currituck,Continued Claims,Industry,Professional & Business Services,93
Apr-20,County,Currituck,Continued Claims,Industry,Other Services,42
Apr-20,County,Currituck,Continued Claims,Industry,Natural Resources & Mining,0
Apr-20,County,Currituck,Continued Claims,Industry,Manufacturing,30
Apr-20,County,Currituck,Continued Claims,Industry,Leisure & Hospitality,421
Apr-20,County,Currituck,Continued Claims,Industry,Information,
Apr-20,County,Currituck,Continued Claims,Industry,Financial Activities,122
Apr-20,County,Currituck,Continued Claims,Industry,Educational  & Health Services,105
Apr-20,County,Currituck,Continued Claims,Industry,Construction,37
Apr-20,County,Dare,Continued Claims,Claims,Total Cont. Weeks Claimed,14783
Apr-20,County,Dare,Continued Claims,Claimants,Total Claimants,4283
Apr-20,County,Dare,Continued Claims,COVID,COVID-19 Claimants,3370
Apr-20,County,Dare,Continued Claims,Gender,Other,7
Apr-20,County,Dare,Continued Claims,Gender,Male,1718
Apr-20,County,Dare,Continued Claims,Gender,Female,2558
Apr-20,County,Dare,Continued Claims,Race,Race Unknown,189
Apr-20,County,Dare,Continued Claims,Race,Other Race,153
Apr-20,County,Dare,Continued Claims,Race,White,3843
Apr-20,County,Dare,Continued Claims,Race,Black,98
Apr-20,County,Dare,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,274
Apr-20,County,Dare,Continued Claims,Hispanic Origin,Not Hispanic,3861
Apr-20,County,Dare,Continued Claims,Hispanic Origin,Hispanic,148
Apr-20,County,Dare,Continued Claims,Age,65+,387
Apr-20,County,Dare,Continued Claims,Age,60 to 64,351
Apr-20,County,Dare,Continued Claims,Age,55 to 59,380
Apr-20,County,Dare,Continued Claims,Age,45 to 54,836
Apr-20,County,Dare,Continued Claims,Age,35 to 44,899
Apr-20,County,Dare,Continued Claims,Age,25 to 34,952
Apr-20,County,Dare,Continued Claims,Age,Less than 25,478
Apr-20,County,Dare,Continued Claims,Industry,Unclassified / Unknown,471
Apr-20,County,Dare,Continued Claims,Industry,"Trade, Transportation, & Utilities",700
Apr-20,County,Dare,Continued Claims,Industry,Public Administration,52
Apr-20,County,Dare,Continued Claims,Industry,Professional & Business Services,234
Apr-20,County,Dare,Continued Claims,Industry,Other Services,103
Apr-20,County,Dare,Continued Claims,Industry,Natural Resources & Mining,
Apr-20,County,Dare,Continued Claims,Industry,Manufacturing,57
Apr-20,County,Dare,Continued Claims,Industry,Leisure & Hospitality,1932
Apr-20,County,Dare,Continued Claims,Industry,Information,
Apr-20,County,Dare,Continued Claims,Industry,Financial Activities,383
Apr-20,County,Dare,Continued Claims,Industry,Educational  & Health Services,229
Apr-20,County,Dare,Continued Claims,Industry,Construction,79
Apr-20,County,Davidson,Continued Claims,Claims,Total Cont. Weeks Claimed,24499
Apr-20,County,Davidson,Continued Claims,Claimants,Total Claimants,8049
Apr-20,County,Davidson,Continued Claims,COVID,COVID-19 Claimants,6879
Apr-20,County,Davidson,Continued Claims,Gender,Other,6
Apr-20,County,Davidson,Continued Claims,Gender,Male,3830
Apr-20,County,Davidson,Continued Claims,Gender,Female,4213
Apr-20,County,Davidson,Continued Claims,Race,Race Unknown,393
Apr-20,County,Davidson,Continued Claims,Race,Other Race,381
Apr-20,County,Davidson,Continued Claims,Race,White,6277
Apr-20,County,Davidson,Continued Claims,Race,Black,998
Apr-20,County,Davidson,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,449
Apr-20,County,Davidson,Continued Claims,Hispanic Origin,Not Hispanic,7191
Apr-20,County,Davidson,Continued Claims,Hispanic Origin,Hispanic,409
Apr-20,County,Davidson,Continued Claims,Age,65+,398
Apr-20,County,Davidson,Continued Claims,Age,60 to 64,596
Apr-20,County,Davidson,Continued Claims,Age,55 to 59,923
Apr-20,County,Davidson,Continued Claims,Age,45 to 54,1801
Apr-20,County,Davidson,Continued Claims,Age,35 to 44,1521
Apr-20,County,Davidson,Continued Claims,Age,25 to 34,1812
Apr-20,County,Davidson,Continued Claims,Age,Less than 25,998
Apr-20,County,Davidson,Continued Claims,Industry,Unclassified / Unknown,816
Apr-20,County,Davidson,Continued Claims,Industry,"Trade, Transportation, & Utilities",1371
Apr-20,County,Davidson,Continued Claims,Industry,Public Administration,
Apr-20,County,Davidson,Continued Claims,Industry,Professional & Business Services,635
Apr-20,County,Davidson,Continued Claims,Industry,Other Services,268
Apr-20,County,Davidson,Continued Claims,Industry,Natural Resources & Mining,
Apr-20,County,Davidson,Continued Claims,Industry,Manufacturing,2497
Apr-20,County,Davidson,Continued Claims,Industry,Leisure & Hospitality,1174
Apr-20,County,Davidson,Continued Claims,Industry,Information,27
Apr-20,County,Davidson,Continued Claims,Industry,Financial Activities,90
Apr-20,County,Davidson,Continued Claims,Industry,Educational  & Health Services,951
Apr-20,County,Davidson,Continued Claims,Industry,Construction,198
Apr-20,County,Davie,Continued Claims,Claims,Total Cont. Weeks Claimed,7080
Apr-20,County,Davie,Continued Claims,Claimants,Total Claimants,2428
Apr-20,County,Davie,Continued Claims,COVID,COVID-19 Claimants,2113
Apr-20,County,Davie,Continued Claims,Gender,Other,
Apr-20,County,Davie,Continued Claims,Gender,Male,
Apr-20,County,Davie,Continued Claims,Gender,Female,1286
Apr-20,County,Davie,Continued Claims,Race,Race Unknown,181
Apr-20,County,Davie,Continued Claims,Race,Other Race,79
Apr-20,County,Davie,Continued Claims,Race,White,1943
Apr-20,County,Davie,Continued Claims,Race,Black,225
Apr-20,County,Davie,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,148
Apr-20,County,Davie,Continued Claims,Hispanic Origin,Not Hispanic,2069
Apr-20,County,Davie,Continued Claims,Hispanic Origin,Hispanic,211
Apr-20,County,Davie,Continued Claims,Age,65+,135
Apr-20,County,Davie,Continued Claims,Age,60 to 64,198
Apr-20,County,Davie,Continued Claims,Age,55 to 59,280
Apr-20,County,Davie,Continued Claims,Age,45 to 54,542
Apr-20,County,Davie,Continued Claims,Age,35 to 44,444
Apr-20,County,Davie,Continued Claims,Age,25 to 34,556
Apr-20,County,Davie,Continued Claims,Age,Less than 25,273
Apr-20,County,Davie,Continued Claims,Industry,Unclassified / Unknown,264
Apr-20,County,Davie,Continued Claims,Industry,"Trade, Transportation, & Utilities",513
Apr-20,County,Davie,Continued Claims,Industry,Public Administration,12
Apr-20,County,Davie,Continued Claims,Industry,Professional & Business Services,184
Apr-20,County,Davie,Continued Claims,Industry,Other Services,113
Apr-20,County,Davie,Continued Claims,Industry,Natural Resources & Mining,7
Apr-20,County,Davie,Continued Claims,Industry,Manufacturing,643
Apr-20,County,Davie,Continued Claims,Industry,Leisure & Hospitality,306
Apr-20,County,Davie,Continued Claims,Industry,Information,7
Apr-20,County,Davie,Continued Claims,Industry,Financial Activities,20
Apr-20,County,Davie,Continued Claims,Industry,Educational  & Health Services,295
Apr-20,County,Davie,Continued Claims,Industry,Construction,67
Apr-20,County,Duplin,Continued Claims,Claims,Total Cont. Weeks Claimed,4145
Apr-20,County,Duplin,Continued Claims,Claimants,Total Claimants,1345
Apr-20,County,Duplin,Continued Claims,COVID,COVID-19 Claimants,1091
Apr-20,County,Duplin,Continued Claims,Gender,Other,
Apr-20,County,Duplin,Continued Claims,Gender,Male,
Apr-20,County,Duplin,Continued Claims,Gender,Female,793
Apr-20,County,Duplin,Continued Claims,Race,Race Unknown,129
Apr-20,County,Duplin,Continued Claims,Race,Other Race,46
Apr-20,County,Duplin,Continued Claims,Race,White,674
Apr-20,County,Duplin,Continued Claims,Race,Black,496
Apr-20,County,Duplin,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,87
Apr-20,County,Duplin,Continued Claims,Hispanic Origin,Not Hispanic,1110
Apr-20,County,Duplin,Continued Claims,Hispanic Origin,Hispanic,148
Apr-20,County,Duplin,Continued Claims,Age,65+,61
Apr-20,County,Duplin,Continued Claims,Age,60 to 64,89
Apr-20,County,Duplin,Continued Claims,Age,55 to 59,117
Apr-20,County,Duplin,Continued Claims,Age,45 to 54,244
Apr-20,County,Duplin,Continued Claims,Age,35 to 44,297
Apr-20,County,Duplin,Continued Claims,Age,25 to 34,342
Apr-20,County,Duplin,Continued Claims,Age,Less than 25,195
Apr-20,County,Duplin,Continued Claims,Industry,Unclassified / Unknown,137
Apr-20,County,Duplin,Continued Claims,Industry,"Trade, Transportation, & Utilities",175
Apr-20,County,Duplin,Continued Claims,Industry,Public Administration,
Apr-20,County,Duplin,Continued Claims,Industry,Professional & Business Services,75
Apr-20,County,Duplin,Continued Claims,Industry,Other Services,40
Apr-20,County,Duplin,Continued Claims,Industry,Natural Resources & Mining,28
Apr-20,County,Duplin,Continued Claims,Industry,Manufacturing,342
Apr-20,County,Duplin,Continued Claims,Industry,Leisure & Hospitality,177
Apr-20,County,Duplin,Continued Claims,Industry,Information,
Apr-20,County,Duplin,Continued Claims,Industry,Financial Activities,16
Apr-20,County,Duplin,Continued Claims,Industry,Educational  & Health Services,287
Apr-20,County,Duplin,Continued Claims,Industry,Construction,53
Apr-20,County,Durham,Continued Claims,Claims,Total Cont. Weeks Claimed,45056
Apr-20,County,Durham,Continued Claims,Claimants,Total Claimants,14178
Apr-20,County,Durham,Continued Claims,COVID,COVID-19 Claimants,11413
Apr-20,County,Durham,Continued Claims,Gender,Other,68
Apr-20,County,Durham,Continued Claims,Gender,Male,6206
Apr-20,County,Durham,Continued Claims,Gender,Female,7904
Apr-20,County,Durham,Continued Claims,Race,Race Unknown,1480
Apr-20,County,Durham,Continued Claims,Race,Other Race,1054
Apr-20,County,Durham,Continued Claims,Race,White,5099
Apr-20,County,Durham,Continued Claims,Race,Black,6545
Apr-20,County,Durham,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,1025
Apr-20,County,Durham,Continued Claims,Hispanic Origin,Not Hispanic,11968
Apr-20,County,Durham,Continued Claims,Hispanic Origin,Hispanic,1185
Apr-20,County,Durham,Continued Claims,Age,65+,672
Apr-20,County,Durham,Continued Claims,Age,60 to 64,731
Apr-20,County,Durham,Continued Claims,Age,55 to 59,996
Apr-20,County,Durham,Continued Claims,Age,45 to 54,2206
Apr-20,County,Durham,Continued Claims,Age,35 to 44,2973
Apr-20,County,Durham,Continued Claims,Age,25 to 34,4479
Apr-20,County,Durham,Continued Claims,Age,Less than 25,2121
Apr-20,County,Durham,Continued Claims,Industry,Unclassified / Unknown,1901
Apr-20,County,Durham,Continued Claims,Industry,"Trade, Transportation, & Utilities",2175
Apr-20,County,Durham,Continued Claims,Industry,Public Administration,
Apr-20,County,Durham,Continued Claims,Industry,Professional & Business Services,1660
Apr-20,County,Durham,Continued Claims,Industry,Other Services,837
Apr-20,County,Durham,Continued Claims,Industry,Natural Resources & Mining,
Apr-20,County,Durham,Continued Claims,Industry,Manufacturing,656
Apr-20,County,Durham,Continued Claims,Industry,Leisure & Hospitality,4114
Apr-20,County,Durham,Continued Claims,Industry,Information,144
Apr-20,County,Durham,Continued Claims,Industry,Financial Activities,223
Apr-20,County,Durham,Continued Claims,Industry,Educational  & Health Services,2134
Apr-20,County,Durham,Continued Claims,Industry,Construction,275
Apr-20,County,Edgecombe,Continued Claims,Claims,Total Cont. Weeks Claimed,6949
Apr-20,County,Edgecombe,Continued Claims,Claimants,Total Claimants,2359
Apr-20,County,Edgecombe,Continued Claims,COVID,COVID-19 Claimants,1801
Apr-20,County,Edgecombe,Continued Claims,Gender,Other,
Apr-20,County,Edgecombe,Continued Claims,Gender,Male,
Apr-20,County,Edgecombe,Continued Claims,Gender,Female,1410
Apr-20,County,Edgecombe,Continued Claims,Race,Race Unknown,102
Apr-20,County,Edgecombe,Continued Claims,Race,Other Race,49
Apr-20,County,Edgecombe,Continued Claims,Race,White,625
Apr-20,County,Edgecombe,Continued Claims,Race,Black,1583
Apr-20,County,Edgecombe,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,135
Apr-20,County,Edgecombe,Continued Claims,Hispanic Origin,Not Hispanic,2156
Apr-20,County,Edgecombe,Continued Claims,Hispanic Origin,Hispanic,68
Apr-20,County,Edgecombe,Continued Claims,Age,65+,103
Apr-20,County,Edgecombe,Continued Claims,Age,60 to 64,150
Apr-20,County,Edgecombe,Continued Claims,Age,55 to 59,207
Apr-20,County,Edgecombe,Continued Claims,Age,45 to 54,435
Apr-20,County,Edgecombe,Continued Claims,Age,35 to 44,540
Apr-20,County,Edgecombe,Continued Claims,Age,25 to 34,638
Apr-20,County,Edgecombe,Continued Claims,Age,Less than 25,286
Apr-20,County,Edgecombe,Continued Claims,Industry,Unclassified / Unknown,255
Apr-20,County,Edgecombe,Continued Claims,Industry,"Trade, Transportation, & Utilities",287
Apr-20,County,Edgecombe,Continued Claims,Industry,Public Administration,22
Apr-20,County,Edgecombe,Continued Claims,Industry,Professional & Business Services,336
Apr-20,County,Edgecombe,Continued Claims,Industry,Other Services,49
Apr-20,County,Edgecombe,Continued Claims,Industry,Natural Resources & Mining,
Apr-20,County,Edgecombe,Continued Claims,Industry,Manufacturing,598
Apr-20,County,Edgecombe,Continued Claims,Industry,Leisure & Hospitality,478
Apr-20,County,Edgecombe,Continued Claims,Industry,Information,
Apr-20,County,Edgecombe,Continued Claims,Industry,Financial Activities,22
Apr-20,County,Edgecombe,Continued Claims,Industry,Educational  & Health Services,244
Apr-20,County,Edgecombe,Continued Claims,Industry,Construction,59
Apr-20,County,Forsyth,Continued Claims,Claims,Total Cont. Weeks Claimed,64550
Apr-20,County,Forsyth,Continued Claims,Claimants,Total Claimants,21256
Apr-20,County,Forsyth,Continued Claims,COVID,COVID-19 Claimants,17591
Apr-20,County,Forsyth,Continued Claims,Gender,Other,40
Apr-20,County,Forsyth,Continued Claims,Gender,Male,9088
Apr-20,County,Forsyth,Continued Claims,Gender,Female,12128
Apr-20,County,Forsyth,Continued Claims,Race,Race Unknown,1724
Apr-20,County,Forsyth,Continued Claims,Race,Other Race,1188
Apr-20,County,Forsyth,Continued Claims,Race,White,11930
Apr-20,County,Forsyth,Continued Claims,Race,Black,6414
Apr-20,County,Forsyth,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,1324
Apr-20,County,Forsyth,Continued Claims,Hispanic Origin,Not Hispanic,18244
Apr-20,County,Forsyth,Continued Claims,Hispanic Origin,Hispanic,1688
Apr-20,County,Forsyth,Continued Claims,Age,65+,1115
Apr-20,County,Forsyth,Continued Claims,Age,60 to 64,1444
Apr-20,County,Forsyth,Continued Claims,Age,55 to 59,1844
Apr-20,County,Forsyth,Continued Claims,Age,45 to 54,3804
Apr-20,County,Forsyth,Continued Claims,Age,35 to 44,4243
Apr-20,County,Forsyth,Continued Claims,Age,25 to 34,5730
Apr-20,County,Forsyth,Continued Claims,Age,Less than 25,3076
Apr-20,County,Forsyth,Continued Claims,Industry,Unclassified / Unknown,2523
Apr-20,County,Forsyth,Continued Claims,Industry,"Trade, Transportation, & Utilities",3930
Apr-20,County,Forsyth,Continued Claims,Industry,Public Administration,59
Apr-20,County,Forsyth,Continued Claims,Industry,Professional & Business Services,2338
Apr-20,County,Forsyth,Continued Claims,Industry,Other Services,1000
Apr-20,County,Forsyth,Continued Claims,Industry,Natural Resources & Mining,11
Apr-20,County,Forsyth,Continued Claims,Industry,Manufacturing,2516
Apr-20,County,Forsyth,Continued Claims,Industry,Leisure & Hospitality,5067
Apr-20,County,Forsyth,Continued Claims,Industry,Information,116
Apr-20,County,Forsyth,Continued Claims,Industry,Financial Activities,334
Apr-20,County,Forsyth,Continued Claims,Industry,Educational  & Health Services,3000
Apr-20,County,Forsyth,Continued Claims,Industry,Construction,395
Apr-20,County,Franklin,Continued Claims,Claims,Total Cont. Weeks Claimed,8241
Apr-20,County,Franklin,Continued Claims,Claimants,Total Claimants,2680
Apr-20,County,Franklin,Continued Claims,COVID,COVID-19 Claimants,2177
Apr-20,County,Franklin,Continued Claims,Gender,Other,
Apr-20,County,Franklin,Continued Claims,Gender,Male,
Apr-20,County,Franklin,Continued Claims,Gender,Female,1609
Apr-20,County,Franklin,Continued Claims,Race,Race Unknown,158
Apr-20,County,Franklin,Continued Claims,Race,Other Race,105
Apr-20,County,Franklin,Continued Claims,Race,White,1731
Apr-20,County,Franklin,Continued Claims,Race,Black,686
Apr-20,County,Franklin,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,172
Apr-20,County,Franklin,Continued Claims,Hispanic Origin,Not Hispanic,2356
Apr-20,County,Franklin,Continued Claims,Hispanic Origin,Hispanic,152
Apr-20,County,Franklin,Continued Claims,Age,65+,121
Apr-20,County,Franklin,Continued Claims,Age,60 to 64,172
Apr-20,County,Franklin,Continued Claims,Age,55 to 59,250
Apr-20,County,Franklin,Continued Claims,Age,45 to 54,524
Apr-20,County,Franklin,Continued Claims,Age,35 to 44,567
Apr-20,County,Franklin,Continued Claims,Age,25 to 34,694
Apr-20,County,Franklin,Continued Claims,Age,Less than 25,352
Apr-20,County,Franklin,Continued Claims,Industry,Unclassified / Unknown,374
Apr-20,County,Franklin,Continued Claims,Industry,"Trade, Transportation, & Utilities",398
Apr-20,County,Franklin,Continued Claims,Industry,Public Administration,12
Apr-20,County,Franklin,Continued Claims,Industry,Professional & Business Services,302
Apr-20,County,Franklin,Continued Claims,Industry,Other Services,172
Apr-20,County,Franklin,Continued Claims,Industry,Natural Resources & Mining,6
Apr-20,County,Franklin,Continued Claims,Industry,Manufacturing,261
Apr-20,County,Franklin,Continued Claims,Industry,Leisure & Hospitality,445
Apr-20,County,Franklin,Continued Claims,Industry,Information,20
Apr-20,County,Franklin,Continued Claims,Industry,Financial Activities,54
Apr-20,County,Franklin,Continued Claims,Industry,Educational  & Health Services,525
Apr-20,County,Franklin,Continued Claims,Industry,Construction,115
Apr-20,County,Gaston,Continued Claims,Claims,Total Cont. Weeks Claimed,41545
Apr-20,County,Gaston,Continued Claims,Claimants,Total Claimants,13713
Apr-20,County,Gaston,Continued Claims,COVID,COVID-19 Claimants,11401
Apr-20,County,Gaston,Continued Claims,Gender,Other,10
Apr-20,County,Gaston,Continued Claims,Gender,Male,5839
Apr-20,County,Gaston,Continued Claims,Gender,Female,7864
Apr-20,County,Gaston,Continued Claims,Race,Race Unknown,795
Apr-20,County,Gaston,Continued Claims,Race,Other Race,693
Apr-20,County,Gaston,Continued Claims,Race,White,9231
Apr-20,County,Gaston,Continued Claims,Race,Black,2994
Apr-20,County,Gaston,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,885
Apr-20,County,Gaston,Continued Claims,Hispanic Origin,Not Hispanic,11979
Apr-20,County,Gaston,Continued Claims,Hispanic Origin,Hispanic,849
Apr-20,County,Gaston,Continued Claims,Age,65+,657
Apr-20,County,Gaston,Continued Claims,Age,60 to 64,926
Apr-20,County,Gaston,Continued Claims,Age,55 to 59,1320
Apr-20,County,Gaston,Continued Claims,Age,45 to 54,2865
Apr-20,County,Gaston,Continued Claims,Age,35 to 44,2848
Apr-20,County,Gaston,Continued Claims,Age,25 to 34,3385
Apr-20,County,Gaston,Continued Claims,Age,Less than 25,1712
Apr-20,County,Gaston,Continued Claims,Industry,Unclassified / Unknown,1601
Apr-20,County,Gaston,Continued Claims,Industry,"Trade, Transportation, & Utilities",2333
Apr-20,County,Gaston,Continued Claims,Industry,Public Administration,
Apr-20,County,Gaston,Continued Claims,Industry,Professional & Business Services,1212
Apr-20,County,Gaston,Continued Claims,Industry,Other Services,524
Apr-20,County,Gaston,Continued Claims,Industry,Natural Resources & Mining,
Apr-20,County,Gaston,Continued Claims,Industry,Manufacturing,3058
